part_id,part_name,material,weight_kg,designer,created_date
P2149,Steering Rack,Aluminum,13.36,Neha,2024-07-25
P11347,Suspension Arm,Copper Alloy,11.59,Kavitha,2024-07-12
P14697,Piston Ring,Aluminum,5.48,Suresh,2024-07-14
P19871,Suspension Arm,Cast Iron,29.66,Suresh,2024-07-26
P12536,Tie Rod End,Stainless Steel,9.92,Lakshmi,2024-07-30
P2450,Torque Rod,Iron,1.58,Rahul,2024-07-06
P8856,Ball Joint,Aluminum,49.92,Ankit,2024-07-10
P18111,Piston Ring,Magnesium,33.37,Rahul,2024-07-19
P8230,Rocker Arm,Steel,45.88,Neha,2024-07-22
P7785,Torque Rod,Carbon Steel,47.67,Priya,2024-07-13
P1896,Valve Spring,Carbon Steel,7.6,Suresh,2024-07-08
P7552,Suspension Arm,Iron,22.5,Lakshmi,2024-07-08
P1382,Torque Rod,Magnesium,41.5,Arun,2024-07-09
P16503,Brake Disc,Cast Iron,42.43,Meena,2024-07-24
P14996,Valve Spring,Iron,47.09,Neha,2024-07-21
P11317,Suspension Arm,Steel,27.89,Rahul,2024-07-10
P13986,Gear Shaft,Cast Iron,34.62,Amit,2024-07-20
P8403,Differential Gear,Cast Iron,18.84,Suresh,2024-07-17
P6565,Crankshaft,Cast Iron,46.25,Neha,2024-07-21
P3420,Piston Ring,Brass,22.71,Priya,2024-07-10
P2330,Steering Rack,Steel,7.11,Ankit,2024-07-27
P16926,Bearing Housing,Carbon Steel,25.23,Priya,2024-07-12
P8625,Knuckle,Aluminum,22.52,Arun,2024-07-14
P2651,Timing Belt,Titanium,9.5,Neha,2024-07-24
P16018,Flywheel,Cast Iron,4.48,Suresh,2024-07-26
P16248,Valve Spring,Copper Alloy,13.25,Kavitha,2024-07-18
P20617,Camshaft,Steel,12.58,Ankit,2024-07-28
P2371,Knuckle,Brass,46.45,Rahul,2024-07-18
P19077,Gear Shaft,Stainless Steel,46.2,Suresh,2024-07-04
P13675,Ball Joint,Carbon Steel,9.76,Ravi,2024-07-23
P2640,Axle Rod,Stainless Steel,27.39,Meena,2024-07-16
P15692,Camshaft,Stainless Steel,49.86,Arun,2024-07-05
P14720,Torque Rod,Titanium,24.2,Priya,2024-07-11
P17084,Bearing Housing,Iron,13.45,Lakshmi,2024-07-16
P3012,Bearing Housing,Brass,36.27,Arun,2024-07-22
P12823,Drive Shaft,Iron,13.02,Priya,2024-07-02
P13738,Torque Rod,Cast Iron,23.36,Rahul,2024-07-21
P3199,Axle Rod,Iron,34.39,Priya,2024-07-27
P16488,Rocker Arm,Iron,5.36,Kavitha,2024-07-27
P1819,Drive Shaft,Cast Iron,22.32,Deepak,2024-07-16
P1296,Crankshaft,Cast Iron,42.97,Suresh,2024-07-02
P19325,Differential Gear,Titanium,35.09,Lakshmi,2024-07-13
P10941,Ball Joint,Magnesium,38.83,Meena,2024-07-28
P7879,Timing Belt,Steel,47.82,Amit,2024-07-08
P7353,Flywheel,Titanium,41.95,Lakshmi,2024-07-16
P10719,Crankshaft,Cast Iron,34.26,Arun,2024-07-04
P5011,Flywheel,Magnesium,12.94,Neha,2024-07-13
P12498,Timing Belt,Aluminum,38.04,Rahul,2024-07-18
P15124,Rocker Arm,Brass,12.88,Neha,2024-07-05
P18816,Gear Shaft,Iron,23.8,Meena,2024-07-18
P5035,Rocker Arm,Stainless Steel,24.42,Lakshmi,2024-07-25
P4617,Differential Gear,Aluminum,36.13,Arun,2024-07-16
P14383,Piston Ring,Iron,26.33,Kavitha,2024-07-20
P15950,Suspension Arm,Cast Iron,6.66,Ravi,2024-07-19
P18627,Crankshaft,Aluminum,22.98,Ankit,2024-07-22
P7145,Piston Ring,Titanium,21.58,Meena,2024-07-28
P19267,Ball Joint,Stainless Steel,47.34,Ravi,2024-07-27
P16821,Piston Ring,Copper Alloy,1.72,Ravi,2024-07-26
P15721,Brake Disc,Carbon Steel,34.25,Suresh,2024-07-18
P15873,Valve Spring,Magnesium,19.05,Ankit,2024-07-08
P18857,Valve Spring,Aluminum,41.02,Neha,2024-07-28
P14420,Rocker Arm,Carbon Steel,25.38,Rahul,2024-07-16
P10932,Torque Rod,Copper Alloy,38.19,Kavitha,2024-07-22
P12083,Differential Gear,Iron,14.2,Lakshmi,2024-07-26
P3626,Crankshaft,Copper Alloy,26.48,Neha,2024-07-30
P5709,Bearing Housing,Stainless Steel,7.1,Kavitha,2024-07-18
P6631,Drive Shaft,Carbon Steel,6.32,Rahul,2024-07-29
P19782,Camshaft,Cast Iron,26.66,Meena,2024-07-30
P19348,Rocker Arm,Titanium,8.54,Amit,2024-07-30
P8317,Bearing Housing,Brass,25.01,Arun,2024-07-19
P15179,Axle Rod,Aluminum,19.27,Suresh,2024-07-26
P5725,Drive Shaft,Steel,40.26,Ravi,2024-07-24
P7598,Timing Belt,Steel,32.43,Priya,2024-07-12
P3261,Gear Shaft,Brass,29.85,Arun,2024-07-15
P11241,Valve Spring,Carbon Steel,2.15,Lakshmi,2024-07-12
P13949,Gear Shaft,Carbon Steel,35.16,Amit,2024-07-09
P2919,Suspension Arm,Titanium,21.49,Ankit,2024-07-04
P8215,Valve Spring,Steel,48.09,Rahul,2024-07-29
P3392,Timing Belt,Magnesium,6.75,Rahul,2024-07-11
P2370,Camshaft,Steel,40.41,Meena,2024-07-04
P9785,Timing Belt,Stainless Steel,50.0,Kavitha,2024-07-07
P6296,Gear Shaft,Magnesium,38.89,Meena,2024-07-25
P3694,Bearing Housing,Aluminum,4.21,Suresh,2024-07-30
P10006,Ball Joint,Copper Alloy,28.16,Neha,2024-07-22
P7381,Piston Ring,Copper Alloy,45.59,Ravi,2024-07-26
P1942,Clutch Plate,Stainless Steel,40.56,Ankit,2024-07-02
P1603,Crankshaft,Cast Iron,24.02,Kavitha,2024-07-10
P5751,Timing Belt,Brass,15.12,Ankit,2024-07-06
P11056,Gear Shaft,Titanium,42.56,Suresh,2024-07-15
P6652,Brake Disc,Copper Alloy,42.8,Arun,2024-07-01
P16493,Piston Ring,Brass,11.05,Priya,2024-07-06
P4596,Suspension Arm,Stainless Steel,1.49,Amit,2024-07-24
P7606,Suspension Arm,Steel,36.17,Lakshmi,2024-07-08
P6410,Flywheel,Titanium,39.52,Neha,2024-07-17
P19164,Valve Spring,Copper Alloy,7.7,Meena,2024-07-28
P3468,Flywheel,Iron,18.08,Priya,2024-07-11
P5999,Timing Belt,Copper Alloy,16.82,Ravi,2024-07-05
P16431,Crankshaft,Carbon Steel,44.24,Meena,2024-07-24
P5153,Torque Rod,Steel,28.14,Kavitha,2024-07-07
P4266,Timing Belt,Magnesium,15.18,Suresh,2024-07-18
P12306,Valve Spring,Titanium,39.77,Neha,2024-07-18
P17163,Drive Shaft,Cast Iron,29.36,Neha,2024-07-22
P12177,Ball Joint,Magnesium,26.23,Amit,2024-07-09
P2179,Valve Spring,Copper Alloy,36.35,Suresh,2024-07-17
P15336,Brake Disc,Aluminum,14.1,Deepak,2024-07-23
P9284,Timing Belt,Iron,26.96,Priya,2024-07-22
P16668,Crankshaft,Carbon Steel,12.19,Lakshmi,2024-07-31
P5614,Clutch Plate,Aluminum,26.71,Priya,2024-07-20
P12522,Torque Rod,Brass,0.1,Neha,2024-07-09
P1656,Timing Belt,Titanium,12.23,Priya,2024-07-29
P15203,Steering Rack,Magnesium,11.0,Suresh,2024-07-03
P16619,Knuckle,Brass,48.01,Ankit,2024-07-12
P19327,Differential Gear,Copper Alloy,18.63,Ravi,2024-07-19
P18978,Drive Shaft,Stainless Steel,6.43,Neha,2024-07-13
P15769,Drive Shaft,Aluminum,25.72,Neha,2024-07-18
P6218,Axle Rod,Stainless Steel,38.36,Priya,2024-07-22
P8568,Timing Belt,Iron,7.68,Kavitha,2024-07-17
P1226,Knuckle,Copper Alloy,41.79,Rahul,2024-07-11
P13680,Crankshaft,Iron,15.48,Kavitha,2024-07-04
P10813,Brake Disc,Copper Alloy,21.6,Amit,2024-07-28
P19377,Tie Rod End,Cast Iron,14.71,Ravi,2024-07-20
P12876,Ball Joint,Aluminum,10.77,Lakshmi,2024-07-10
P15454,Clutch Plate,Stainless Steel,47.05,Priya,2024-07-10
P16803,Ball Joint,Titanium,24.66,Rahul,2024-07-14
P9189,Suspension Arm,Magnesium,45.8,Meena,2024-07-22
P12947,Ball Joint,Iron,8.22,Deepak,2024-07-12
P10080,Knuckle,Copper Alloy,43.94,Deepak,2024-07-13
P11364,Torque Rod,Copper Alloy,32.79,Ankit,2024-07-04
P2120,Rocker Arm,Cast Iron,41.44,Amit,2024-07-16
P4203,Clutch Plate,Carbon Steel,17.27,Neha,2024-07-17
P8977,Crankshaft,Carbon Steel,11.2,Kavitha,2024-07-30
P12431,Valve Spring,Cast Iron,37.55,Rahul,2024-07-30
P13040,Differential Gear,Carbon Steel,36.2,Ankit,2024-07-19
P10512,Bearing Housing,Titanium,10.25,Ravi,2024-07-22
P5761,Piston Ring,Steel,8.44,Deepak,2024-07-22
P11494,Ball Joint,Carbon Steel,48.67,Rahul,2024-07-27
P12478,Brake Disc,Titanium,7.06,Deepak,2024-07-25
P5847,Tie Rod End,Iron,20.65,Ankit,2024-07-23
P4992,Tie Rod End,Copper Alloy,6.85,Ravi,2024-07-23
P5630,Suspension Arm,Steel,2.48,Priya,2024-07-17
P1757,Steering Rack,Magnesium,0.72,Ravi,2024-07-21
P17879,Bearing Housing,Magnesium,4.31,Arun,2024-07-12
P11177,Brake Disc,Carbon Steel,48.25,Ankit,2024-07-05
P4420,Differential Gear,Stainless Steel,15.99,Neha,2024-07-18
P20371,Crankshaft,Brass,18.51,Amit,2024-07-08
P14323,Brake Disc,Iron,18.66,Ankit,2024-07-22
P20133,Steering Rack,Titanium,48.06,Kavitha,2024-07-02
P7132,Torque Rod,Steel,2.44,Ankit,2024-07-17
P6640,Timing Belt,Steel,9.22,Kavitha,2024-07-25
P14557,Clutch Plate,Stainless Steel,7.41,Suresh,2024-07-06
P15138,Flywheel,Cast Iron,12.39,Neha,2024-07-27
P2601,Flywheel,Titanium,9.3,Kavitha,2024-07-08
P18199,Timing Belt,Cast Iron,7.16,Deepak,2024-07-26
P15892,Steering Rack,Aluminum,14.0,Priya,2024-07-16
P19902,Crankshaft,Steel,4.98,Lakshmi,2024-07-25
P1223,Piston Ring,Copper Alloy,25.34,Priya,2024-07-03
P11538,Steering Rack,Cast Iron,35.25,Kavitha,2024-07-03
P4912,Axle Rod,Iron,36.42,Lakshmi,2024-07-13
P13224,Drive Shaft,Steel,21.49,Ravi,2024-07-24
P4890,Bearing Housing,Aluminum,36.94,Arun,2024-07-31
P8916,Crankshaft,Copper Alloy,29.52,Arun,2024-07-05
P16336,Bearing Housing,Steel,37.68,Ravi,2024-07-11
P8477,Drive Shaft,Magnesium,4.23,Deepak,2024-07-01
P13715,Tie Rod End,Steel,48.16,Arun,2024-07-18
P4219,Camshaft,Brass,44.77,Suresh,2024-07-09
P14721,Torque Rod,Brass,12.0,Priya,2024-07-26
P5160,Torque Rod,Stainless Steel,5.64,Rahul,2024-07-10
P20539,Crankshaft,Steel,3.63,Deepak,2024-07-06
P16815,Knuckle,Brass,36.55,Kavitha,2024-07-28
P6632,Rocker Arm,Brass,32.37,Suresh,2024-07-06
P1360,Axle Rod,Magnesium,31.95,Lakshmi,2024-07-17
P10724,Steering Rack,Cast Iron,44.6,Suresh,2024-07-06
P10631,Clutch Plate,Carbon Steel,7.78,Amit,2024-07-30
P10051,Timing Belt,Brass,22.68,Lakshmi,2024-07-04
P1617,Torque Rod,Magnesium,25.5,Meena,2024-07-13
P12107,Brake Disc,Aluminum,11.58,Meena,2024-07-23
P8698,Suspension Arm,Copper Alloy,21.31,Amit,2024-07-29
P3810,Axle Rod,Titanium,31.15,Meena,2024-07-26
P18751,Crankshaft,Cast Iron,31.53,Suresh,2024-07-08
P18757,Tie Rod End,Cast Iron,36.99,Lakshmi,2024-07-02
P13506,Clutch Plate,Iron,41.93,Priya,2024-07-26
P14322,Camshaft,Copper Alloy,39.62,Lakshmi,2024-07-28
P16212,Crankshaft,Iron,13.03,Amit,2024-07-24
P10621,Clutch Plate,Iron,25.63,Kavitha,2024-07-27
P17671,Bearing Housing,Steel,20.0,Priya,2024-07-02
P6518,Knuckle,Stainless Steel,35.91,Suresh,2024-07-14
P12069,Suspension Arm,Steel,29.21,Deepak,2024-07-25
P3750,Axle Rod,Carbon Steel,32.61,Meena,2024-07-14
P15235,Ball Joint,Aluminum,12.37,Arun,2024-07-18
P4588,Drive Shaft,Stainless Steel,38.18,Lakshmi,2024-07-14
P14106,Crankshaft,Carbon Steel,49.57,Ankit,2024-07-20
P15708,Crankshaft,Cast Iron,15.68,Priya,2024-07-03
P4488,Piston Ring,Steel,23.11,Ravi,2024-07-12
P13037,Clutch Plate,Magnesium,3.34,Rahul,2024-07-22
P3123,Suspension Arm,Aluminum,30.59,Deepak,2024-07-03
P13371,Camshaft,Aluminum,29.48,Meena,2024-07-24
P13617,Crankshaft,Brass,38.37,Rahul,2024-07-20
P5463,Differential Gear,Cast Iron,1.54,Deepak,2024-07-25
P17275,Steering Rack,Steel,47.4,Arun,2024-07-18
P9231,Axle Rod,Carbon Steel,34.13,Ankit,2024-07-17
P13080,Ball Joint,Titanium,26.59,Deepak,2024-07-20
P7353,Tie Rod End,Brass,2.4,Arun,2024-07-31
P5462,Tie Rod End,Steel,10.5,Ankit,2024-07-01
P1928,Brake Disc,Aluminum,6.25,Rahul,2024-07-21
P19622,Brake Disc,Carbon Steel,11.12,Ankit,2024-07-22
P2190,Clutch Plate,Iron,5.14,Ankit,2024-07-23
P19516,Tie Rod End,Stainless Steel,18.73,Priya,2024-07-06
P11746,Bearing Housing,Carbon Steel,4.89,Lakshmi,2024-07-19
P15816,Steering Rack,Brass,3.13,Rahul,2024-07-10
P11914,Knuckle,Stainless Steel,17.0,Priya,2024-07-20
P19021,Crankshaft,Steel,25.9,Priya,2024-07-26
P14722,Axle Rod,Iron,14.57,Kavitha,2024-07-10
P6688,Brake Disc,Cast Iron,3.17,Deepak,2024-07-21
P4686,Tie Rod End,Stainless Steel,43.48,Ankit,2024-07-03
P7764,Piston Ring,Magnesium,2.95,Deepak,2024-07-25
P8408,Torque Rod,Brass,5.98,Ankit,2024-07-07
P5577,Differential Gear,Cast Iron,35.98,Deepak,2024-07-04
P4487,Gear Shaft,Copper Alloy,33.11,Deepak,2024-07-14
P17769,Knuckle,Magnesium,29.03,Amit,2024-07-04
P18874,Steering Rack,Brass,37.79,Deepak,2024-07-18
P4513,Axle Rod,Aluminum,29.79,Deepak,2024-07-30
P12200,Torque Rod,Titanium,34.13,Priya,2024-07-15
P18241,Axle Rod,Brass,5.4,Neha,2024-07-03
P20326,Crankshaft,Cast Iron,47.99,Arun,2024-07-18
P2976,Ball Joint,Titanium,44.91,Rahul,2024-07-01
P20938,Valve Spring,Iron,26.68,Priya,2024-07-02
P2629,Differential Gear,Titanium,47.71,Priya,2024-07-22
P18352,Torque Rod,Carbon Steel,5.69,Neha,2024-07-28
P2318,Valve Spring,Titanium,5.6,Suresh,2024-07-24
P5037,Ball Joint,Carbon Steel,33.16,Amit,2024-07-11
P20286,Valve Spring,Steel,10.04,Ankit,2024-07-31
P3634,Suspension Arm,Aluminum,44.42,Rahul,2024-07-03
P6116,Clutch Plate,Steel,32.16,Suresh,2024-07-19
P13147,Gear Shaft,Steel,20.87,Rahul,2024-07-31
P4013,Piston Ring,Titanium,39.69,Suresh,2024-07-21
P8872,Drive Shaft,Copper Alloy,5.38,Arun,2024-07-31
P17094,Camshaft,Magnesium,43.59,Amit,2024-07-26
P7346,Axle Rod,Copper Alloy,33.92,Kavitha,2024-07-15
P12062,Timing Belt,Copper Alloy,6.64,Ravi,2024-07-15
P17387,Valve Spring,Copper Alloy,28.89,Lakshmi,2024-07-31
P8150,Clutch Plate,Stainless Steel,43.41,Lakshmi,2024-07-22
P7642,Crankshaft,Cast Iron,23.61,Neha,2024-07-19
P6936,Steering Rack,Magnesium,45.72,Ravi,2024-07-23
P3298,Drive Shaft,Carbon Steel,0.45,Arun,2024-07-05
P9112,Tie Rod End,Magnesium,0.18,Neha,2024-07-01
P17368,Suspension Arm,Titanium,1.47,Deepak,2024-07-06
P1974,Tie Rod End,Steel,24.98,Ankit,2024-07-02
P20805,Torque Rod,Copper Alloy,10.27,Meena,2024-07-03
P1046,Suspension Arm,Copper Alloy,4.89,Neha,2024-07-23
P4561,Steering Rack,Copper Alloy,2.66,Amit,2024-07-01
P18162,Camshaft,Titanium,31.85,Kavitha,2024-07-07
P19976,Axle Rod,Carbon Steel,20.36,Kavitha,2024-07-22
P17593,Rocker Arm,Titanium,29.75,Deepak,2024-07-27
P12322,Tie Rod End,Brass,21.66,Arun,2024-07-02
P11592,Crankshaft,Carbon Steel,22.4,Suresh,2024-07-12
P1654,Rocker Arm,Magnesium,48.54,Suresh,2024-07-21
P20280,Rocker Arm,Steel,40.15,Amit,2024-07-16
P13291,Tie Rod End,Stainless Steel,29.17,Meena,2024-07-29
P11070,Suspension Arm,Carbon Steel,24.43,Ravi,2024-07-01
P11923,Suspension Arm,Aluminum,39.75,Priya,2024-07-01
P16553,Rocker Arm,Brass,29.25,Ravi,2024-07-07
P13339,Flywheel,Brass,35.63,Meena,2024-07-10
P7795,Crankshaft,Iron,14.24,Suresh,2024-07-04
P4967,Piston Ring,Steel,2.7,Amit,2024-07-15
P3849,Axle Rod,Carbon Steel,5.83,Priya,2024-07-11
P20789,Gear Shaft,Carbon Steel,34.14,Meena,2024-07-05
P2283,Flywheel,Stainless Steel,21.63,Amit,2024-07-22
P14465,Gear Shaft,Stainless Steel,7.88,Rahul,2024-07-07
P20922,Knuckle,Aluminum,5.17,Suresh,2024-07-18
P19774,Drive Shaft,Brass,44.61,Ravi,2024-07-08
P11896,Timing Belt,Cast Iron,2.71,Deepak,2024-07-10
P16190,Valve Spring,Magnesium,19.9,Deepak,2024-07-16
P5973,Camshaft,Steel,8.62,Ankit,2024-07-24
P14675,Axle Rod,Aluminum,8.28,Ravi,2024-07-11
P1014,Differential Gear,Carbon Steel,21.97,Priya,2024-07-08
P15284,Torque Rod,Cast Iron,48.85,Lakshmi,2024-07-04
P6545,Flywheel,Brass,12.17,Amit,2024-07-07
P10359,Drive Shaft,Brass,1.91,Arun,2024-07-19
P2216,Brake Disc,Brass,12.48,Meena,2024-07-05
P19661,Drive Shaft,Aluminum,21.81,Arun,2024-07-17
P8141,Clutch Plate,Aluminum,22.71,Lakshmi,2024-07-30
P1580,Rocker Arm,Cast Iron,26.22,Deepak,2024-07-13
P6293,Steering Rack,Copper Alloy,7.65,Rahul,2024-07-31
