part_id,part_name,material,weight_kg,designer,created_date
P4543,Flywheel,Steel,20.99,Deepak,2024-05-27
P12219,Clutch Plate,Aluminum,23.15,Kavitha,2024-05-23
P9648,Drive Shaft,Aluminum,16.95,Ravi,2024-05-02
P2787,Axle Rod,Iron,25.54,Rahul,2024-05-17
P3076,Bearing Housing,Carbon Steel,22.4,Kavitha,2024-05-01
P16690,Camshaft,Carbon Steel,17.85,Meena,2024-05-29
P5140,Axle Rod,Carbon Steel,44.02,Meena,2024-05-15
P10980,Crankshaft,Iron,6.32,Neha,2024-05-12
P12470,Knuckle,Aluminum,36.9,Meena,2024-05-09
P6727,Piston Ring,Aluminum,40.55,Arun,2024-05-13
P18146,Ball Joint,Iron,6.12,Lakshmi,2024-05-18
P18534,Valve Spring,Stainless Steel,19.69,Ankit,2024-05-24
P18286,Camshaft,Carbon Steel,26.53,Amit,2024-05-06
P9649,Bearing Housing,Carbon Steel,10.07,Deepak,2024-05-10
P8751,Steering Rack,Carbon Steel,2.44,Ravi,2024-05-29
P12746,Crankshaft,Steel,29.63,Amit,2024-05-19
P20263,Steering Rack,Titanium,49.29,Arun,2024-05-19
P19503,Suspension Arm,Carbon Steel,9.57,Ravi,2024-05-09
P17042,Differential Gear,Iron,27.37,Ankit,2024-05-28
P18330,Steering Rack,Steel,29.79,Deepak,2024-05-18
P19512,Crankshaft,Magnesium,48.31,Suresh,2024-05-19
P20230,Drive Shaft,Iron,48.28,Rahul,2024-05-31
P11539,Axle Rod,Cast Iron,46.35,Suresh,2024-05-18
P11798,Torque Rod,Magnesium,26.44,Deepak,2024-05-16
P1490,Knuckle,Aluminum,10.24,Kavitha,2024-05-18
P10070,Camshaft,Aluminum,45.29,Ankit,2024-05-04
P13021,Drive Shaft,Carbon Steel,32.69,Ankit,2024-05-09
P12769,Ball Joint,Iron,39.08,Suresh,2024-05-27
P1066,Tie Rod End,Brass,38.97,Rahul,2024-05-06
P12816,Knuckle,Iron,23.84,Deepak,2024-05-30
P18977,Torque Rod,Stainless Steel,17.58,Neha,2024-05-13
P9515,Differential Gear,Brass,37.99,Ravi,2024-05-17
P6150,Clutch Plate,Titanium,40.26,Amit,2024-05-07
P12056,Drive Shaft,Iron,34.72,Suresh,2024-05-01
P7826,Crankshaft,Stainless Steel,10.6,Priya,2024-05-09
P17247,Torque Rod,Copper Alloy,11.01,Lakshmi,2024-05-21
P20152,Tie Rod End,Cast Iron,22.95,Deepak,2024-05-22
P2017,Bearing Housing,Stainless Steel,37.51,Rahul,2024-05-14
P16996,Camshaft,Aluminum,20.68,Lakshmi,2024-05-05
P1959,Suspension Arm,Copper Alloy,17.89,Rahul,2024-05-11
P6294,Axle Rod,Magnesium,30.75,Ravi,2024-05-07
P11669,Piston Ring,Magnesium,19.4,Neha,2024-05-01
P2538,Brake Disc,Stainless Steel,10.23,Deepak,2024-05-25
P19430,Timing Belt,Carbon Steel,19.06,Arun,2024-05-17
P16905,Steering Rack,Cast Iron,39.96,Kavitha,2024-05-26
P10554,Brake Disc,Stainless Steel,37.14,Amit,2024-05-05
P8736,Valve Spring,Aluminum,27.65,Lakshmi,2024-05-05
P11119,Knuckle,Aluminum,48.15,Suresh,2024-05-04
P10488,Piston Ring,Copper Alloy,1.5,Kavitha,2024-05-31
P15290,Flywheel,Cast Iron,31.75,Kavitha,2024-05-15
P15052,Piston Ring,Titanium,28.67,Suresh,2024-05-25
P14426,Piston Ring,Cast Iron,47.34,Neha,2024-05-31
P7570,Gear Shaft,Magnesium,11.23,Priya,2024-05-11
P6232,Differential Gear,Carbon Steel,25.71,Priya,2024-05-24
P7718,Ball Joint,Iron,21.09,Neha,2024-05-16
P5448,Axle Rod,Steel,33.64,Suresh,2024-05-31
P9185,Camshaft,Brass,28.19,Ravi,2024-05-21
P8029,Differential Gear,Cast Iron,9.6,Ravi,2024-05-01
P10622,Tie Rod End,Carbon Steel,15.9,Arun,2024-05-13
P7551,Axle Rod,Brass,10.37,Arun,2024-05-31
P18434,Camshaft,Iron,39.91,Neha,2024-05-04
P2331,Flywheel,Iron,41.25,Deepak,2024-05-04
P10308,Clutch Plate,Carbon Steel,46.35,Suresh,2024-05-02
P2224,Gear Shaft,Steel,43.68,Neha,2024-05-15
P7950,Knuckle,Aluminum,22.94,Arun,2024-05-06
P10897,Tie Rod End,Steel,30.74,Rahul,2024-05-05
P8337,Suspension Arm,Iron,1.23,Priya,2024-05-21
P1024,Torque Rod,Carbon Steel,34.12,Ankit,2024-05-25
P16733,Rocker Arm,Aluminum,12.44,Meena,2024-05-19
P1543,Torque Rod,Brass,27.55,Rahul,2024-05-22
P11420,Gear Shaft,Stainless Steel,3.37,Amit,2024-05-26
P15668,Flywheel,Carbon Steel,32.34,Priya,2024-05-30
P4783,Camshaft,Stainless Steel,14.22,Deepak,2024-05-05
P14165,Flywheel,Brass,3.11,Ravi,2024-05-22
P1502,Drive Shaft,Stainless Steel,14.29,Kavitha,2024-05-30
P18401,Camshaft,Cast Iron,9.38,Ankit,2024-05-15
P20886,Torque Rod,Aluminum,9.03,Ankit,2024-05-13
P20241,Ball Joint,Magnesium,0.6,Rahul,2024-05-29
P3903,Axle Rod,Titanium,29.69,Kavitha,2024-05-18
P13218,Ball Joint,Carbon Steel,34.95,Rahul,2024-05-26
P5698,Piston Ring,Cast Iron,1.28,Arun,2024-05-16
P4218,Bearing Housing,Stainless Steel,14.19,Priya,2024-05-16
P4381,Torque Rod,Aluminum,36.92,Deepak,2024-05-24
P15800,Valve Spring,Carbon Steel,48.51,Suresh,2024-05-12
P20470,Axle Rod,Titanium,32.53,Meena,2024-05-21
P16204,Rocker Arm,Titanium,5.15,Meena,2024-05-25
P17099,Piston Ring,Cast Iron,15.59,Suresh,2024-05-09
P18312,Crankshaft,Brass,39.61,Meena,2024-05-19
P7227,Valve Spring,Brass,34.25,Suresh,2024-05-03
P17421,Torque Rod,Cast Iron,28.4,Deepak,2024-05-28
P7704,Gear Shaft,Carbon Steel,4.24,Amit,2024-05-11
P17694,Torque Rod,Magnesium,14.71,Meena,2024-05-08
P10807,Suspension Arm,Cast Iron,41.99,Arun,2024-05-22
P6735,Drive Shaft,Cast Iron,42.12,Kavitha,2024-05-03
P1677,Tie Rod End,Brass,38.75,Ankit,2024-05-03
P18731,Rocker Arm,Copper Alloy,22.33,Amit,2024-05-05
P4835,Axle Rod,Magnesium,14.41,Neha,2024-05-18
P20747,Knuckle,Magnesium,45.98,Rahul,2024-05-09
P19452,Flywheel,Steel,37.22,Meena,2024-05-23
P9513,Clutch Plate,Copper Alloy,0.11,Amit,2024-05-01
P16053,Drive Shaft,Brass,42.27,Rahul,2024-05-03
P15355,Camshaft,Aluminum,21.0,Ankit,2024-05-31
P6498,Axle Rod,Titanium,10.86,Ankit,2024-05-09
P15939,Timing Belt,Copper Alloy,32.35,Neha,2024-05-01
P5942,Brake Disc,Carbon Steel,39.36,Ravi,2024-05-15
P15782,Gear Shaft,Titanium,10.27,Deepak,2024-05-09
P20913,Camshaft,Iron,5.32,Deepak,2024-05-16
P2690,Timing Belt,Cast Iron,35.33,Meena,2024-05-03
P19721,Flywheel,Carbon Steel,33.0,Neha,2024-05-04
P7460,Differential Gear,Copper Alloy,19.37,Lakshmi,2024-05-03
P13803,Steering Rack,Magnesium,37.74,Meena,2024-05-23
P20623,Tie Rod End,Carbon Steel,4.97,Deepak,2024-05-24
P6566,Drive Shaft,Steel,23.21,Meena,2024-05-04
P14564,Tie Rod End,Cast Iron,9.31,Priya,2024-05-06
P17507,Brake Disc,Stainless Steel,20.25,Meena,2024-05-27
P4725,Camshaft,Titanium,14.24,Priya,2024-05-15
P10206,Clutch Plate,Carbon Steel,26.94,Priya,2024-05-26
P17442,Camshaft,Titanium,49.15,Rahul,2024-05-02
P8251,Tie Rod End,Copper Alloy,29.32,Priya,2024-05-14
P3267,Brake Disc,Carbon Steel,3.29,Meena,2024-05-08
P11935,Steering Rack,Iron,21.05,Amit,2024-05-15
P15684,Differential Gear,Magnesium,18.61,Priya,2024-05-12
P6161,Torque Rod,Titanium,48.15,Suresh,2024-05-23
P7536,Timing Belt,Copper Alloy,42.54,Deepak,2024-05-31
P8402,Bearing Housing,Cast Iron,45.68,Priya,2024-05-13
P18768,Rocker Arm,Titanium,17.05,Rahul,2024-05-09
P16607,Valve Spring,Copper Alloy,17.99,Suresh,2024-05-10
P1492,Bearing Housing,Titanium,24.31,Meena,2024-05-08
P1088,Bearing Housing,Brass,10.31,Priya,2024-05-16
P18611,Steering Rack,Brass,32.2,Lakshmi,2024-05-03
P3204,Axle Rod,Iron,14.56,Arun,2024-05-25
P3965,Ball Joint,Stainless Steel,49.64,Meena,2024-05-15
P14751,Timing Belt,Aluminum,2.8,Arun,2024-05-15
P10233,Axle Rod,Aluminum,35.96,Ankit,2024-05-22
P2663,Brake Disc,Brass,32.21,Priya,2024-05-17
P9730,Axle Rod,Brass,23.01,Rahul,2024-05-02
P10421,Axle Rod,Carbon Steel,28.4,Priya,2024-05-23
P15023,Tie Rod End,Titanium,35.95,Lakshmi,2024-05-27
P14389,Piston Ring,Iron,3.48,Deepak,2024-05-26
P2284,Ball Joint,Carbon Steel,40.59,Neha,2024-05-12
P11881,Suspension Arm,Steel,21.26,Ravi,2024-05-03
P14045,Timing Belt,Aluminum,37.83,Amit,2024-05-14
P1411,Axle Rod,Titanium,44.37,Ankit,2024-05-29
P7740,Steering Rack,Steel,10.43,Amit,2024-05-16
P15075,Drive Shaft,Cast Iron,2.57,Ravi,2024-05-02
P16428,Piston Ring,Titanium,38.69,Rahul,2024-05-01
P1883,Rocker Arm,Steel,30.01,Kavitha,2024-05-15
P17733,Piston Ring,Cast Iron,38.87,Amit,2024-05-27
P19866,Bearing Housing,Carbon Steel,49.89,Priya,2024-05-02
P19924,Bearing Housing,Copper Alloy,33.87,Lakshmi,2024-05-27
P9584,Flywheel,Carbon Steel,31.68,Lakshmi,2024-05-21
P4437,Clutch Plate,Aluminum,6.47,Deepak,2024-05-01
P7533,Drive Shaft,Cast Iron,37.29,Ravi,2024-05-05
P10645,Camshaft,Copper Alloy,31.92,Amit,2024-05-03
P10417,Brake Disc,Titanium,41.52,Ankit,2024-05-25
P20337,Crankshaft,Aluminum,5.31,Lakshmi,2024-05-01
P9075,Brake Disc,Titanium,10.05,Priya,2024-05-06
P15703,Clutch Plate,Carbon Steel,25.68,Ravi,2024-05-23
P8427,Piston Ring,Magnesium,28.1,Ravi,2024-05-29
P20048,Drive Shaft,Copper Alloy,1.22,Ankit,2024-05-31
P8709,Camshaft,Iron,37.82,Suresh,2024-05-08
P15367,Valve Spring,Iron,44.34,Ravi,2024-05-06
P4821,Steering Rack,Steel,36.02,Deepak,2024-05-16
P8214,Tie Rod End,Titanium,5.01,Rahul,2024-05-16
P15608,Tie Rod End,Iron,45.08,Meena,2024-05-23
P14082,Brake Disc,Brass,12.31,Suresh,2024-05-22
P10762,Ball Joint,Stainless Steel,31.99,Rahul,2024-05-22
P14089,Gear Shaft,Carbon Steel,44.43,Kavitha,2024-05-15
P11246,Crankshaft,Magnesium,13.8,Meena,2024-05-22
P20332,Knuckle,Copper Alloy,29.1,Kavitha,2024-05-27
P10120,Knuckle,Aluminum,44.23,Priya,2024-05-20
P7980,Steering Rack,Titanium,23.67,Meena,2024-05-30
P5538,Axle Rod,Cast Iron,18.7,Lakshmi,2024-05-31
P16342,Timing Belt,Titanium,31.79,Rahul,2024-05-26
P1460,Gear Shaft,Iron,48.33,Rahul,2024-05-18
P18895,Knuckle,Steel,24.57,Suresh,2024-05-01
P15004,Rocker Arm,Magnesium,3.96,Neha,2024-05-26
P4141,Camshaft,Aluminum,5.51,Amit,2024-05-14
P13825,Bearing Housing,Brass,43.73,Amit,2024-05-03
P5709,Knuckle,Stainless Steel,4.47,Amit,2024-05-03
P14055,Gear Shaft,Stainless Steel,35.47,Kavitha,2024-05-29
P11978,Knuckle,Steel,38.44,Suresh,2024-05-09
P11320,Bearing Housing,Magnesium,0.12,Deepak,2024-05-18
P7622,Steering Rack,Cast Iron,39.96,Meena,2024-05-06
P18881,Suspension Arm,Aluminum,28.53,Rahul,2024-05-27
P3191,Timing Belt,Stainless Steel,33.92,Neha,2024-05-31
P4123,Clutch Plate,Cast Iron,7.65,Kavitha,2024-05-15
P11730,Axle Rod,Brass,22.73,Meena,2024-05-23
P17476,Piston Ring,Stainless Steel,25.67,Ankit,2024-05-20
P6604,Differential Gear,Aluminum,11.39,Deepak,2024-05-27
P16762,Gear Shaft,Brass,17.78,Amit,2024-05-29
P3109,Knuckle,Magnesium,21.82,Rahul,2024-05-15
P5785,Tie Rod End,Magnesium,29.55,Kavitha,2024-05-18
P1153,Knuckle,Titanium,46.78,Arun,2024-05-06
P18596,Brake Disc,Aluminum,8.95,Amit,2024-05-14
P8880,Crankshaft,Cast Iron,5.52,Priya,2024-05-04
P2376,Ball Joint,Magnesium,31.15,Priya,2024-05-30
P16827,Valve Spring,Iron,30.1,Rahul,2024-05-03
P16277,Torque Rod,Aluminum,13.77,Kavitha,2024-05-08
P20933,Valve Spring,Titanium,32.28,Amit,2024-05-21
P6000,Drive Shaft,Magnesium,10.74,Amit,2024-05-06
P6356,Steering Rack,Titanium,23.41,Rahul,2024-05-26
P1158,Valve Spring,Carbon Steel,7.81,Meena,2024-05-24
P12209,Drive Shaft,Aluminum,43.84,Meena,2024-05-07
P1438,Torque Rod,Iron,31.23,Lakshmi,2024-05-21
P14940,Rocker Arm,Aluminum,17.02,Priya,2024-05-07
P8295,Clutch Plate,Copper Alloy,10.56,Ravi,2024-05-28
P1008,Valve Spring,Cast Iron,12.55,Meena,2024-05-17
P5298,Flywheel,Aluminum,3.75,Neha,2024-05-08
P17190,Bearing Housing,Brass,16.08,Kavitha,2024-05-23
P11276,Knuckle,Carbon Steel,47.06,Amit,2024-05-17
P20269,Bearing Housing,Carbon Steel,19.36,Ravi,2024-05-07
P6488,Suspension Arm,Cast Iron,32.85,Ankit,2024-05-30
P16857,Piston Ring,Magnesium,26.39,Kavitha,2024-05-04
P12985,Differential Gear,Magnesium,12.92,Neha,2024-05-20
P7363,Gear Shaft,Carbon Steel,26.14,Amit,2024-05-19
P3937,Clutch Plate,Titanium,27.53,Lakshmi,2024-05-03
P6246,Torque Rod,Copper Alloy,39.82,Ankit,2024-05-09
P11984,Tie Rod End,Stainless Steel,41.01,Ankit,2024-05-06
P14363,Crankshaft,Copper Alloy,42.96,Ankit,2024-05-01
P11661,Steering Rack,Iron,39.04,Rahul,2024-05-23
P7334,Camshaft,Iron,38.96,Deepak,2024-05-21
P8615,Brake Disc,Brass,2.42,Deepak,2024-05-31
P17959,Bearing Housing,Steel,18.65,Suresh,2024-05-21
P5751,Brake Disc,Titanium,39.22,Ravi,2024-05-07
P14012,Differential Gear,Brass,46.09,Ravi,2024-05-10
P6284,Gear Shaft,Brass,37.59,Neha,2024-05-06
P17840,Brake Disc,Carbon Steel,45.1,Ankit,2024-05-30
P19002,Torque Rod,Stainless Steel,2.36,Suresh,2024-05-05
P10140,Tie Rod End,Titanium,5.53,Priya,2024-05-31
P2998,Camshaft,Stainless Steel,0.91,Rahul,2024-05-20
P2727,Steering Rack,Brass,3.61,Ankit,2024-05-30
P5048,Steering Rack,Stainless Steel,9.09,Kavitha,2024-05-02
P4583,Timing Belt,Stainless Steel,44.8,Neha,2024-05-24
P2303,Timing Belt,Cast Iron,6.99,Meena,2024-05-20
P14976,Knuckle,Iron,30.92,Arun,2024-05-21
P2863,Torque Rod,Aluminum,9.11,Ravi,2024-05-17
P19767,Knuckle,Stainless Steel,35.98,Ravi,2024-05-06
P20883,Piston Ring,Brass,7.4,Rahul,2024-05-05
P8478,Ball Joint,Carbon Steel,11.08,Suresh,2024-05-27
P6158,Brake Disc,Copper Alloy,18.19,Suresh,2024-05-13
P11205,Knuckle,Titanium,26.93,Lakshmi,2024-05-09
P20197,Brake Disc,Magnesium,5.46,Kavitha,2024-05-13
P15707,Knuckle,Magnesium,19.67,Kavitha,2024-05-06
P12652,Flywheel,Steel,47.09,Rahul,2024-05-05
P15524,Bearing Housing,Iron,15.54,Neha,2024-05-13
P13950,Gear Shaft,Cast Iron,18.98,Kavitha,2024-05-31
P9643,Differential Gear,Aluminum,40.09,Meena,2024-05-05
P15947,Timing Belt,Aluminum,40.15,Rahul,2024-05-23
P6141,Torque Rod,Steel,15.15,Priya,2024-05-18
P1389,Brake Disc,Stainless Steel,16.34,Meena,2024-05-06
P18931,Bearing Housing,Iron,5.34,Meena,2024-05-19
P11635,Rocker Arm,Steel,5.27,Suresh,2024-05-16
P19164,Ball Joint,Carbon Steel,25.56,Suresh,2024-05-31
P1601,Knuckle,Steel,45.79,Meena,2024-05-03
P16645,Clutch Plate,Magnesium,9.95,Rahul,2024-05-01
P1917,Camshaft,Steel,7.94,Neha,2024-05-12
P19961,Drive Shaft,Brass,26.22,Amit,2024-05-29
P19815,Crankshaft,Brass,24.81,Ankit,2024-05-01
P19575,Brake Disc,Stainless Steel,46.05,Priya,2024-05-08
P4966,Timing Belt,Titanium,13.58,Ravi,2024-05-10
P16457,Tie Rod End,Brass,30.52,Deepak,2024-05-28
P1969,Bearing Housing,Magnesium,47.93,Deepak,2024-05-13
P7297,Flywheel,Magnesium,25.06,Arun,2024-05-02
P9231,Camshaft,Iron,32.81,Neha,2024-05-13
P4194,Valve Spring,Magnesium,12.03,Amit,2024-05-02
P3471,Knuckle,Copper Alloy,37.08,Neha,2024-05-30
P18547,Timing Belt,Magnesium,38.6,Suresh,2024-05-10
P9587,Crankshaft,Aluminum,25.75,Arun,2024-05-31
P19604,Axle Rod,Steel,10.71,Ravi,2024-05-14
P2700,Steering Rack,Cast Iron,36.77,Ankit,2024-05-10
P9977,Axle Rod,Carbon Steel,28.89,Ankit,2024-05-18
P11167,Piston Ring,Brass,9.73,Suresh,2024-05-27
P10071,Flywheel,Carbon Steel,42.91,Suresh,2024-05-07
P14004,Clutch Plate,Titanium,4.75,Ankit,2024-05-02
P11474,Timing Belt,Carbon Steel,5.15,Rahul,2024-05-29
P2786,Gear Shaft,Cast Iron,40.34,Neha,2024-05-23
P15839,Flywheel,Stainless Steel,13.52,Suresh,2024-05-03
P17125,Rocker Arm,Titanium,33.51,Ravi,2024-05-05
P10687,Suspension Arm,Carbon Steel,28.81,Neha,2024-05-14
P18258,Brake Disc,Titanium,40.79,Deepak,2024-05-16
P5751,Torque Rod,Brass,37.21,Rahul,2024-05-11
P3607,Flywheel,Magnesium,8.61,Rahul,2024-05-04
P13053,Brake Disc,Cast Iron,25.62,Ravi,2024-05-03
P4013,Flywheel,Copper Alloy,8.74,Ravi,2024-05-05
P11321,Bearing Housing,Brass,3.78,Priya,2024-05-24
P9669,Suspension Arm,Brass,20.59,Lakshmi,2024-05-04
P17333,Valve Spring,Iron,8.32,Deepak,2024-05-06
P5884,Drive Shaft,Magnesium,40.74,Amit,2024-05-05
P5215,Rocker Arm,Brass,49.79,Suresh,2024-05-26
P8764,Camshaft,Brass,41.35,Rahul,2024-05-21
P2654,Flywheel,Cast Iron,22.3,Amit,2024-05-29
P9316,Valve Spring,Carbon Steel,38.52,Lakshmi,2024-05-13
P9000,Camshaft,Carbon Steel,5.31,Kavitha,2024-05-22
P8520,Piston Ring,Cast Iron,48.76,Arun,2024-05-28
P13273,Steering Rack,Magnesium,1.21,Ravi,2024-05-31
P5055,Rocker Arm,Brass,11.97,Ravi,2024-05-21
P6019,Suspension Arm,Carbon Steel,0.29,Priya,2024-05-29
P5772,Tie Rod End,Carbon Steel,4.31,Meena,2024-05-31
P9245,Valve Spring,Carbon Steel,4.48,Arun,2024-05-28
P13916,Bearing Housing,Iron,3.68,Kavitha,2024-05-13
P10303,Axle Rod,Stainless Steel,32.43,Arun,2024-05-04
P16483,Camshaft,Iron,2.71,Meena,2024-05-11
P18220,Drive Shaft,Stainless Steel,42.55,Ravi,2024-05-04
P10829,Valve Spring,Iron,28.17,Meena,2024-05-03
P1332,Clutch Plate,Steel,25.19,Amit,2024-05-27
P3519,Brake Disc,Aluminum,10.96,Ankit,2024-05-09
P8939,Camshaft,Copper Alloy,0.76,Lakshmi,2024-05-18
P8527,Differential Gear,Cast Iron,35.6,Deepak,2024-05-23
P8950,Crankshaft,Titanium,30.5,Lakshmi,2024-05-13
P11957,Axle Rod,Cast Iron,44.66,Rahul,2024-05-13
P10134,Clutch Plate,Magnesium,37.83,Rahul,2024-05-27
P6049,Axle Rod,Cast Iron,9.98,Lakshmi,2024-05-09
P5562,Valve Spring,Carbon Steel,40.99,Neha,2024-05-05
P6729,Suspension Arm,Iron,2.18,Lakshmi,2024-05-02
P20424,Brake Disc,Magnesium,41.91,Ravi,2024-05-31
P8658,Axle Rod,Stainless Steel,10.24,Ankit,2024-05-11
P19918,Crankshaft,Iron,17.59,Kavitha,2024-05-09
P20120,Tie Rod End,Copper Alloy,8.86,Lakshmi,2024-05-26
P6802,Valve Spring,Brass,39.43,Neha,2024-05-28
P8927,Knuckle,Titanium,11.44,Arun,2024-05-20
P15758,Camshaft,Titanium,27.67,Amit,2024-05-12
P12619,Timing Belt,Stainless Steel,26.16,Priya,2024-05-13
P14116,Gear Shaft,Brass,3.59,Amit,2024-05-13
P4630,Timing Belt,Stainless Steel,19.02,Rahul,2024-05-17
P5905,Bearing Housing,Copper Alloy,32.36,Deepak,2024-05-30
P12841,Valve Spring,Stainless Steel,21.71,Ankit,2024-05-12
P6519,Crankshaft,Steel,34.81,Lakshmi,2024-05-12
P6057,Torque Rod,Carbon Steel,41.35,Ankit,2024-05-20
P10630,Crankshaft,Steel,34.76,Arun,2024-05-03
P7174,Knuckle,Stainless Steel,31.04,Lakshmi,2024-05-10
P13650,Flywheel,Aluminum,47.19,Kavitha,2024-05-19
P8000,Flywheel,Cast Iron,8.49,Ravi,2024-05-03
P3831,Suspension Arm,Titanium,44.65,Kavitha,2024-05-11
P5622,Flywheel,Aluminum,27.36,Meena,2024-05-09
P19780,Gear Shaft,Titanium,18.97,Ravi,2024-05-31
P14202,Differential Gear,Copper Alloy,42.75,Arun,2024-05-30
P3512,Bearing Housing,Steel,42.98,Priya,2024-05-22
P12990,Tie Rod End,Carbon Steel,49.51,Amit,2024-05-26
P15403,Steering Rack,Iron,16.44,Kavitha,2024-05-08
P1759,Piston Ring,Stainless Steel,39.13,Rahul,2024-05-27
P4024,Piston Ring,Carbon Steel,2.21,Kavitha,2024-05-28
P20750,Crankshaft,Brass,7.21,Suresh,2024-05-13
P9947,Steering Rack,Titanium,40.25,Kavitha,2024-05-26
P5168,Crankshaft,Magnesium,45.65,Amit,2024-05-07
P17668,Suspension Arm,Carbon Steel,22.7,Kavitha,2024-05-10
P5480,Rocker Arm,Steel,20.0,Ankit,2024-05-31
P1224,Piston Ring,Aluminum,17.2,Kavitha,2024-05-13
P14265,Torque Rod,Steel,4.33,Deepak,2024-05-22
