part_id,part_name,material,weight_kg,designer,created_date
P9019,Drive Shaft,Copper Alloy,37.96,Deepak,2024-03-25
P1575,Torque Rod,Aluminum,6.06,Ankit,2024-03-14
P5683,Differential Gear,Brass,48.24,Deepak,2024-03-23
P14292,Differential Gear,Brass,9.67,Arun,2024-03-16
P18549,Piston Ring,Iron,9.45,Deepak,2024-03-19
P7502,Flywheel,Steel,41.16,Rahul,2024-03-16
P13392,Timing Belt,Titanium,15.96,Priya,2024-03-08
P10693,Tie Rod End,Brass,40.33,Meena,2024-03-12
P15642,Flywheel,Steel,27.12,Deepak,2024-03-09
P2172,Tie Rod End,Cast Iron,2.34,Priya,2024-03-20
P3144,Knuckle,Copper Alloy,26.98,Suresh,2024-03-26
P17349,Suspension Arm,Brass,30.9,Kavitha,2024-03-16
P18474,Steering Rack,Copper Alloy,13.62,Suresh,2024-03-19
P16606,Suspension Arm,Aluminum,10.07,Arun,2024-03-20
P11193,Piston Ring,Stainless Steel,20.47,Lakshmi,2024-03-20
P1872,Crankshaft,Steel,9.18,Ankit,2024-03-27
P13864,Crankshaft,Stainless Steel,21.39,Deepak,2024-03-28
P5846,Axle Rod,Brass,22.16,Kavitha,2024-03-20
P8039,Flywheel,Aluminum,28.21,Kavitha,2024-03-12
P8756,Clutch Plate,Steel,21.38,Lakshmi,2024-03-20
P9003,Differential Gear,Steel,28.67,Rahul,2024-03-26
P14894,Ball Joint,Magnesium,41.9,Suresh,2024-03-01
P7207,Gear Shaft,Copper Alloy,1.19,Kavitha,2024-03-19
P15771,Brake Disc,Copper Alloy,13.08,Amit,2024-03-04
P16899,Suspension Arm,Copper Alloy,29.34,Priya,2024-03-09
P1236,Piston Ring,Titanium,16.3,Suresh,2024-03-27
P3081,Axle Rod,Iron,5.09,Priya,2024-03-07
P9354,Steering Rack,Titanium,3.31,Rahul,2024-03-16
P3670,Ball Joint,Copper Alloy,29.52,Neha,2024-03-10
P12607,Flywheel,Iron,10.82,Kavitha,2024-03-21
P20461,Differential Gear,Stainless Steel,30.23,Rahul,2024-03-24
P8246,Axle Rod,Stainless Steel,0.98,Meena,2024-03-05
P9733,Tie Rod End,Iron,12.97,Kavitha,2024-03-02
P20053,Differential Gear,Magnesium,41.78,Kavitha,2024-03-03
P3961,Timing Belt,Copper Alloy,2.68,Priya,2024-03-19
P17627,Torque Rod,Carbon Steel,6.34,Priya,2024-03-05
P11423,Flywheel,Steel,11.64,Arun,2024-03-27
P15878,Crankshaft,Brass,40.08,Ankit,2024-03-08
P12712,Drive Shaft,Carbon Steel,10.39,Meena,2024-03-05
P3034,Clutch Plate,Brass,30.75,Kavitha,2024-03-23
P7563,Flywheel,Copper Alloy,12.0,Suresh,2024-03-04
P11154,Differential Gear,Iron,24.94,Deepak,2024-03-04
P4539,Rocker Arm,Carbon Steel,2.21,Arun,2024-03-19
P11287,Timing Belt,Cast Iron,8.86,Lakshmi,2024-03-22
P3780,Flywheel,Aluminum,32.07,Kavitha,2024-03-09
P19844,Differential Gear,Cast Iron,29.73,Meena,2024-03-31
P5118,Steering Rack,Aluminum,13.88,Ankit,2024-03-31
P8898,Brake Disc,Steel,28.98,Meena,2024-03-22
P8461,Drive Shaft,Copper Alloy,25.58,Ankit,2024-03-13
P8028,Suspension Arm,Brass,28.38,Rahul,2024-03-13
P14838,Drive Shaft,Brass,14.21,Ravi,2024-03-11
P5732,Rocker Arm,Brass,40.63,Suresh,2024-03-17
P15752,Brake Disc,Stainless Steel,42.32,Amit,2024-03-23
P19824,Camshaft,Iron,16.0,Lakshmi,2024-03-27
P5866,Differential Gear,Iron,27.29,Amit,2024-03-03
P16605,Gear Shaft,Brass,22.94,Ravi,2024-03-16
P6948,Timing Belt,Carbon Steel,34.77,Ankit,2024-03-23
P8998,Axle Rod,Aluminum,36.69,Arun,2024-03-29
P14767,Knuckle,Titanium,33.52,Suresh,2024-03-10
P6011,Drive Shaft,Magnesium,6.15,Amit,2024-03-24
P18305,Timing Belt,Magnesium,10.06,Deepak,2024-03-01
P15307,Axle Rod,Magnesium,46.36,Suresh,2024-03-20
P1929,Piston Ring,Magnesium,4.31,Ravi,2024-03-13
P2045,Differential Gear,Aluminum,35.94,Deepak,2024-03-08
P11387,Camshaft,Magnesium,12.5,Amit,2024-03-06
P18050,Bearing Housing,Carbon Steel,3.86,Neha,2024-03-08
P6510,Crankshaft,Cast Iron,32.51,Priya,2024-03-15
P6790,Ball Joint,Steel,19.79,Meena,2024-03-10
P7271,Gear Shaft,Carbon Steel,5.0,Suresh,2024-03-08
P4468,Crankshaft,Brass,49.07,Rahul,2024-03-23
P17704,Axle Rod,Stainless Steel,0.43,Priya,2024-03-01
P8843,Drive Shaft,Iron,6.42,Rahul,2024-03-01
P11904,Drive Shaft,Brass,16.28,Kavitha,2024-03-12
P3417,Knuckle,Stainless Steel,14.27,Kavitha,2024-03-19
P18664,Gear Shaft,Steel,33.17,Priya,2024-03-25
P13475,Drive Shaft,Cast Iron,1.35,Ravi,2024-03-04
P15305,Tie Rod End,Cast Iron,33.44,Priya,2024-03-24
P10774,Torque Rod,Iron,16.54,Ravi,2024-03-19
P10057,Timing Belt,Carbon Steel,11.7,Lakshmi,2024-03-12
P11924,Brake Disc,Carbon Steel,22.21,Ankit,2024-03-14
P13810,Crankshaft,Stainless Steel,5.11,Deepak,2024-03-08
P11448,Rocker Arm,Magnesium,42.32,Ravi,2024-03-29
P9455,Flywheel,Iron,11.94,Ravi,2024-03-18
P8078,Steering Rack,Brass,0.21,Lakshmi,2024-03-11
P20604,Gear Shaft,Magnesium,49.7,Neha,2024-03-01
P17808,Bearing Housing,Copper Alloy,45.31,Rahul,2024-03-16
P20946,Suspension Arm,Carbon Steel,38.62,Deepak,2024-03-27
P7623,Piston Ring,Titanium,27.54,Meena,2024-03-13
P6231,Steering Rack,Magnesium,27.31,Priya,2024-03-21
P1797,Drive Shaft,Stainless Steel,6.47,Amit,2024-03-28
P19643,Bearing Housing,Stainless Steel,27.56,Rahul,2024-03-25
P13103,Crankshaft,Copper Alloy,45.49,Priya,2024-03-27
P2942,Brake Disc,Iron,28.92,Arun,2024-03-08
P16561,Clutch Plate,Magnesium,7.97,Ankit,2024-03-27
P10172,Camshaft,Iron,39.6,Ankit,2024-03-20
P9577,Clutch Plate,Brass,27.48,Ravi,2024-03-20
P14776,Torque Rod,Steel,14.55,Suresh,2024-03-05
P13424,Drive Shaft,Iron,33.36,Rahul,2024-03-31
P17444,Valve Spring,Aluminum,16.02,Kavitha,2024-03-20
P1274,Torque Rod,Iron,28.82,Lakshmi,2024-03-30
P11094,Axle Rod,Steel,6.83,Kavitha,2024-03-30
P2520,Gear Shaft,Titanium,5.61,Suresh,2024-03-05
P7380,Ball Joint,Copper Alloy,22.24,Kavitha,2024-03-21
P8350,Brake Disc,Copper Alloy,38.63,Rahul,2024-03-10
P11389,Differential Gear,Brass,44.22,Lakshmi,2024-03-31
P12114,Steering Rack,Carbon Steel,32.51,Lakshmi,2024-03-21
P3503,Ball Joint,Copper Alloy,0.96,Amit,2024-03-07
P11640,Brake Disc,Stainless Steel,2.64,Meena,2024-03-06
P7337,Valve Spring,Copper Alloy,20.3,Suresh,2024-03-14
P12521,Clutch Plate,Copper Alloy,33.13,Lakshmi,2024-03-28
P17226,Torque Rod,Carbon Steel,12.75,Neha,2024-03-05
P14128,Suspension Arm,Cast Iron,5.52,Meena,2024-03-05
P19256,Valve Spring,Brass,7.85,Priya,2024-03-05
P19365,Drive Shaft,Iron,17.09,Lakshmi,2024-03-20
P3415,Drive Shaft,Titanium,21.77,Amit,2024-03-20
P7413,Suspension Arm,Cast Iron,15.4,Deepak,2024-03-18
P13155,Timing Belt,Aluminum,33.9,Priya,2024-03-19
P10795,Steering Rack,Brass,21.77,Deepak,2024-03-26
P10540,Steering Rack,Aluminum,14.14,Ravi,2024-03-14
P9863,Suspension Arm,Iron,19.55,Ravi,2024-03-17
P11944,Flywheel,Titanium,14.06,Arun,2024-03-01
P11414,Flywheel,Cast Iron,6.99,Ravi,2024-03-20
P19331,Camshaft,Stainless Steel,5.75,Amit,2024-03-01
P10285,Piston Ring,Aluminum,44.1,Deepak,2024-03-24
P4561,Suspension Arm,Copper Alloy,35.79,Ankit,2024-03-05
P3017,Timing Belt,Iron,27.7,Kavitha,2024-03-17
P3506,Knuckle,Steel,11.88,Amit,2024-03-18
P20753,Suspension Arm,Brass,34.36,Deepak,2024-03-13
P5251,Timing Belt,Magnesium,43.87,Ankit,2024-03-03
P2612,Steering Rack,Magnesium,31.43,Lakshmi,2024-03-18
P7453,Piston Ring,Iron,41.36,Ankit,2024-03-29
P3470,Gear Shaft,Carbon Steel,32.33,Neha,2024-03-20
P4175,Gear Shaft,Magnesium,42.36,Amit,2024-03-27
P5381,Crankshaft,Carbon Steel,25.01,Neha,2024-03-06
P5493,Tie Rod End,Cast Iron,47.92,Suresh,2024-03-21
P12464,Camshaft,Copper Alloy,29.56,Arun,2024-03-22
P18360,Ball Joint,Aluminum,12.77,Arun,2024-03-30
P19257,Piston Ring,Iron,36.09,Arun,2024-03-11
P13967,Suspension Arm,Stainless Steel,39.36,Suresh,2024-03-13
P6291,Differential Gear,Carbon Steel,23.64,Neha,2024-03-23
P8628,Suspension Arm,Magnesium,38.8,Suresh,2024-03-14
P18053,Timing Belt,Aluminum,44.42,Priya,2024-03-06
P11659,Axle Rod,Iron,11.13,Kavitha,2024-03-02
P10954,Valve Spring,Stainless Steel,37.65,Priya,2024-03-11
P3446,Suspension Arm,Magnesium,30.69,Neha,2024-03-10
P18689,Torque Rod,Iron,39.66,Priya,2024-03-27
P17332,Brake Disc,Cast Iron,7.79,Suresh,2024-03-30
P16826,Tie Rod End,Titanium,21.88,Ravi,2024-03-13
P14898,Drive Shaft,Cast Iron,21.95,Suresh,2024-03-28
P1898,Clutch Plate,Steel,25.22,Rahul,2024-03-03
P1973,Timing Belt,Aluminum,10.36,Arun,2024-03-18
P17923,Knuckle,Magnesium,14.88,Neha,2024-03-26
P4755,Gear Shaft,Brass,45.01,Priya,2024-03-15
P9370,Rocker Arm,Carbon Steel,47.11,Ankit,2024-03-20
P15341,Drive Shaft,Stainless Steel,23.21,Deepak,2024-03-19
P17030,Steering Rack,Cast Iron,7.5,Deepak,2024-03-21
P20614,Brake Disc,Brass,5.54,Suresh,2024-03-18
P4259,Axle Rod,Stainless Steel,2.61,Amit,2024-03-16
P10255,Clutch Plate,Stainless Steel,33.69,Kavitha,2024-03-20
P3447,Brake Disc,Magnesium,23.4,Neha,2024-03-20
P2564,Steering Rack,Titanium,8.07,Ankit,2024-03-26
P15290,Axle Rod,Cast Iron,42.54,Kavitha,2024-03-16
P2384,Steering Rack,Brass,21.01,Neha,2024-03-31
P3661,Flywheel,Cast Iron,23.6,Rahul,2024-03-15
P14615,Ball Joint,Cast Iron,20.12,Rahul,2024-03-11
P11100,Drive Shaft,Magnesium,25.52,Meena,2024-03-28
P17226,Axle Rod,Copper Alloy,38.6,Suresh,2024-03-27
P14003,Gear Shaft,Copper Alloy,34.45,Suresh,2024-03-27
P11529,Axle Rod,Cast Iron,13.82,Suresh,2024-03-27
P13088,Tie Rod End,Iron,14.48,Neha,2024-03-16
P12433,Valve Spring,Iron,16.27,Amit,2024-03-17
P15479,Crankshaft,Steel,29.19,Suresh,2024-03-18
P9731,Piston Ring,Brass,19.44,Ankit,2024-03-19
P9086,Differential Gear,Carbon Steel,47.51,Ankit,2024-03-25
P10075,Differential Gear,Stainless Steel,47.09,Neha,2024-03-24
P20563,Tie Rod End,Aluminum,22.32,Priya,2024-03-14
P19257,Knuckle,Magnesium,3.26,Priya,2024-03-04
P6877,Piston Ring,Steel,49.99,Arun,2024-03-17
P7991,Timing Belt,Iron,34.51,Kavitha,2024-03-14
P15351,Axle Rod,Titanium,42.61,Rahul,2024-03-07
P18380,Crankshaft,Copper Alloy,36.68,Neha,2024-03-13
P3413,Ball Joint,Steel,27.25,Amit,2024-03-26
P6467,Steering Rack,Magnesium,47.95,Arun,2024-03-04
P7315,Drive Shaft,Titanium,24.39,Neha,2024-03-04
P9794,Suspension Arm,Titanium,21.5,Deepak,2024-03-05
P14822,Suspension Arm,Iron,16.12,Amit,2024-03-13
P16245,Brake Disc,Steel,22.79,Meena,2024-03-01
P5462,Timing Belt,Magnesium,17.78,Suresh,2024-03-14
P15805,Steering Rack,Magnesium,1.76,Ravi,2024-03-10
P4920,Steering Rack,Stainless Steel,39.03,Priya,2024-03-11
P9633,Gear Shaft,Carbon Steel,10.48,Ankit,2024-03-31
P12266,Differential Gear,Magnesium,18.19,Ravi,2024-03-19
P16557,Camshaft,Stainless Steel,35.36,Meena,2024-03-01
P18554,Gear Shaft,Brass,48.74,Neha,2024-03-10
P20289,Camshaft,Copper Alloy,11.2,Deepak,2024-03-27
P5774,Axle Rod,Magnesium,44.03,Kavitha,2024-03-20
P14495,Torque Rod,Stainless Steel,20.78,Ankit,2024-03-12
P15488,Valve Spring,Stainless Steel,1.52,Amit,2024-03-28
P18606,Ball Joint,Magnesium,45.96,Kavitha,2024-03-29
P2039,Knuckle,Aluminum,30.65,Suresh,2024-03-20
P15750,Brake Disc,Iron,27.6,Meena,2024-03-29
P11104,Tie Rod End,Copper Alloy,41.1,Neha,2024-03-29
P13518,Drive Shaft,Aluminum,3.35,Lakshmi,2024-03-11
P16255,Differential Gear,Stainless Steel,27.78,Amit,2024-03-25
P17911,Valve Spring,Cast Iron,17.79,Neha,2024-03-19
P9165,Suspension Arm,Cast Iron,41.36,Suresh,2024-03-04
P6416,Brake Disc,Cast Iron,46.7,Deepak,2024-03-04
P20378,Differential Gear,Aluminum,7.99,Meena,2024-03-17
P13062,Tie Rod End,Copper Alloy,46.66,Deepak,2024-03-16
P11719,Steering Rack,Titanium,32.46,Kavitha,2024-03-03
P9292,Bearing Housing,Titanium,21.77,Meena,2024-03-08
P2359,Crankshaft,Brass,10.85,Rahul,2024-03-15
P18299,Clutch Plate,Stainless Steel,9.9,Meena,2024-03-30
P14049,Ball Joint,Stainless Steel,39.77,Deepak,2024-03-30
P18625,Crankshaft,Aluminum,4.47,Arun,2024-03-13
P14576,Gear Shaft,Carbon Steel,16.02,Lakshmi,2024-03-02
P1380,Gear Shaft,Iron,34.18,Lakshmi,2024-03-07
P6440,Valve Spring,Brass,25.05,Rahul,2024-03-28
P5887,Torque Rod,Titanium,3.64,Suresh,2024-03-02
P7172,Gear Shaft,Magnesium,40.44,Priya,2024-03-21
P4759,Rocker Arm,Titanium,21.11,Arun,2024-03-29
P20745,Torque Rod,Stainless Steel,0.36,Suresh,2024-03-02
P5008,Ball Joint,Stainless Steel,14.72,Suresh,2024-03-27
P7285,Rocker Arm,Cast Iron,15.1,Kavitha,2024-03-01
P13976,Tie Rod End,Stainless Steel,19.32,Lakshmi,2024-03-05
P15639,Timing Belt,Brass,20.91,Kavitha,2024-03-28
P11613,Suspension Arm,Cast Iron,49.21,Amit,2024-03-07
P2347,Axle Rod,Aluminum,38.59,Deepak,2024-03-20
P14400,Crankshaft,Aluminum,48.04,Lakshmi,2024-03-21
P7165,Drive Shaft,Stainless Steel,14.52,Priya,2024-03-26
P2112,Tie Rod End,Steel,49.79,Lakshmi,2024-03-30
P8903,Flywheel,Iron,39.48,Rahul,2024-03-28
P5893,Timing Belt,Iron,16.37,Ravi,2024-03-25
P6716,Bearing Housing,Stainless Steel,3.54,Rahul,2024-03-17
P18584,Axle Rod,Aluminum,25.52,Priya,2024-03-12
P6709,Gear Shaft,Carbon Steel,35.12,Kavitha,2024-03-30
P3888,Valve Spring,Titanium,10.25,Suresh,2024-03-18
P20799,Brake Disc,Magnesium,5.92,Kavitha,2024-03-10
P14406,Bearing Housing,Magnesium,3.07,Neha,2024-03-10
P11427,Camshaft,Brass,49.01,Meena,2024-03-17
P19845,Bearing Housing,Cast Iron,48.77,Deepak,2024-03-16
P5302,Bearing Housing,Stainless Steel,42.26,Ankit,2024-03-16
P8082,Bearing Housing,Cast Iron,21.02,Rahul,2024-03-17
P8829,Clutch Plate,Copper Alloy,42.18,Suresh,2024-03-25
P17270,Piston Ring,Carbon Steel,16.82,Ankit,2024-03-07
P20092,Valve Spring,Stainless Steel,27.25,Neha,2024-03-09
P8226,Valve Spring,Stainless Steel,14.0,Suresh,2024-03-01
P12817,Axle Rod,Aluminum,25.41,Ankit,2024-03-29
P11993,Axle Rod,Steel,27.68,Ravi,2024-03-11
P12595,Bearing Housing,Carbon Steel,39.2,Meena,2024-03-09
P10574,Brake Disc,Cast Iron,25.96,Meena,2024-03-15
P17414,Clutch Plate,Titanium,12.77,Kavitha,2024-03-08
P18362,Timing Belt,Titanium,33.29,Arun,2024-03-16
P7574,Axle Rod,Copper Alloy,0.13,Rahul,2024-03-29
P8861,Differential Gear,Titanium,33.06,Lakshmi,2024-03-17
P1493,Drive Shaft,Copper Alloy,48.88,Kavitha,2024-03-31
P19550,Axle Rod,Copper Alloy,10.25,Deepak,2024-03-10
P10496,Camshaft,Brass,47.89,Lakshmi,2024-03-19
P20346,Differential Gear,Titanium,19.96,Ankit,2024-03-12
P11465,Steering Rack,Steel,14.39,Amit,2024-03-31
P6513,Piston Ring,Iron,27.45,Ravi,2024-03-19
P1601,Clutch Plate,Brass,41.27,Neha,2024-03-09
P16236,Valve Spring,Stainless Steel,29.78,Priya,2024-03-06
P12500,Piston Ring,Iron,15.39,Ravi,2024-03-21
P16223,Brake Disc,Titanium,13.97,Arun,2024-03-07
P2996,Rocker Arm,Steel,2.22,Ankit,2024-03-24
P2122,Suspension Arm,Steel,12.32,Rahul,2024-03-17
P13568,Ball Joint,Steel,20.74,Meena,2024-03-27
P9573,Gear Shaft,Aluminum,11.81,Ravi,2024-03-04
P2965,Tie Rod End,Copper Alloy,6.63,Ravi,2024-03-02
P14550,Valve Spring,Stainless Steel,7.85,Rahul,2024-03-10
P2367,Clutch Plate,Titanium,31.34,Priya,2024-03-09
P4572,Crankshaft,Carbon Steel,48.17,Ravi,2024-03-04
P11694,Flywheel,Aluminum,9.09,Meena,2024-03-01
P14574,Flywheel,Iron,33.85,Kavitha,2024-03-02
P9156,Bearing Housing,Cast Iron,26.48,Deepak,2024-03-14
P12508,Steering Rack,Titanium,31.09,Kavitha,2024-03-28
P12036,Brake Disc,Stainless Steel,46.08,Meena,2024-03-04
P18171,Timing Belt,Copper Alloy,32.89,Priya,2024-03-11
P3827,Camshaft,Magnesium,5.14,Kavitha,2024-03-17
P20667,Bearing Housing,Carbon Steel,9.77,Arun,2024-03-28
P7319,Bearing Housing,Steel,7.22,Neha,2024-03-27
P11778,Flywheel,Magnesium,20.99,Suresh,2024-03-01
P5332,Flywheel,Stainless Steel,37.58,Lakshmi,2024-03-19
P1282,Clutch Plate,Magnesium,17.66,Rahul,2024-03-24
P4166,Timing Belt,Aluminum,1.51,Amit,2024-03-16
P19370,Steering Rack,Copper Alloy,36.26,Ankit,2024-03-11
P2197,Steering Rack,Carbon Steel,6.57,Kavitha,2024-03-02
P16486,Timing Belt,Copper Alloy,9.39,Arun,2024-03-22
P13450,Valve Spring,Titanium,16.26,Arun,2024-03-24
P11781,Brake Disc,Steel,27.94,Ravi,2024-03-17
P4486,Valve Spring,Magnesium,13.63,Lakshmi,2024-03-31
P8621,Bearing Housing,Steel,43.08,Ankit,2024-03-28
P5417,Axle Rod,Brass,40.71,Lakshmi,2024-03-22
P14240,Camshaft,Cast Iron,5.67,Deepak,2024-03-06
P13829,Tie Rod End,Aluminum,40.69,Suresh,2024-03-24
P17619,Knuckle,Cast Iron,34.4,Amit,2024-03-18
P15159,Steering Rack,Iron,20.96,Ankit,2024-03-26
P4796,Flywheel,Cast Iron,36.39,Deepak,2024-03-15
P16700,Suspension Arm,Brass,10.73,Rahul,2024-03-01
P19603,Drive Shaft,Iron,24.23,Ravi,2024-03-16
P14884,Ball Joint,Copper Alloy,48.73,Priya,2024-03-23
P12841,Tie Rod End,Copper Alloy,35.94,Deepak,2024-03-11
P16788,Camshaft,Brass,30.08,Ravi,2024-03-31
P7627,Timing Belt,Cast Iron,11.54,Neha,2024-03-07
P8976,Crankshaft,Steel,43.87,Ankit,2024-03-10
P1374,Suspension Arm,Titanium,25.79,Ravi,2024-03-23
P18509,Suspension Arm,Iron,43.96,Suresh,2024-03-25
P18489,Suspension Arm,Cast Iron,30.05,Lakshmi,2024-03-10
P15472,Clutch Plate,Carbon Steel,6.19,Amit,2024-03-21
P19935,Clutch Plate,Carbon Steel,24.2,Arun,2024-03-06
P3363,Torque Rod,Titanium,31.34,Ankit,2024-03-18
P10131,Piston Ring,Brass,34.64,Ankit,2024-03-13
P6356,Gear Shaft,Cast Iron,9.42,Lakshmi,2024-03-12
P16042,Camshaft,Cast Iron,11.23,Meena,2024-03-02
P8353,Brake Disc,Steel,19.06,Amit,2024-03-02
P19586,Brake Disc,Stainless Steel,17.44,Suresh,2024-03-01
P12208,Rocker Arm,Magnesium,37.68,Meena,2024-03-03
P12107,Gear Shaft,Copper Alloy,3.5,Lakshmi,2024-03-10
P10390,Steering Rack,Carbon Steel,25.48,Neha,2024-03-25
P16191,Flywheel,Brass,32.73,Kavitha,2024-03-21
P6963,Rocker Arm,Steel,17.98,Suresh,2024-03-09
P10303,Valve Spring,Iron,32.55,Suresh,2024-03-17
P5831,Brake Disc,Brass,38.16,Neha,2024-03-03
P6247,Rocker Arm,Iron,2.65,Rahul,2024-03-26
P2907,Gear Shaft,Copper Alloy,22.37,Lakshmi,2024-03-11
P11479,Rocker Arm,Cast Iron,10.47,Arun,2024-03-13
P10539,Axle Rod,Copper Alloy,29.97,Amit,2024-03-17
P15522,Bearing Housing,Aluminum,40.54,Suresh,2024-03-11
P11294,Differential Gear,Titanium,0.59,Neha,2024-03-22
P4097,Tie Rod End,Steel,34.45,Lakshmi,2024-03-20
P10928,Knuckle,Steel,45.35,Ravi,2024-03-21
P15108,Bearing Housing,Iron,16.63,Amit,2024-03-09
P5571,Crankshaft,Steel,2.78,Amit,2024-03-14
P1247,Valve Spring,Brass,18.64,Meena,2024-03-31
P3371,Differential Gear,Cast Iron,5.6,Deepak,2024-03-03
P17632,Rocker Arm,Magnesium,31.53,Priya,2024-03-02
P18844,Steering Rack,Aluminum,18.98,Ankit,2024-03-31
P5797,Rocker Arm,Iron,48.49,Neha,2024-03-15
P20942,Bearing Housing,Steel,30.35,Rahul,2024-03-05
P12567,Rocker Arm,Stainless Steel,48.24,Deepak,2024-03-21
P7423,Bearing Housing,Titanium,8.4,Lakshmi,2024-03-11
P17340,Crankshaft,Brass,11.89,Priya,2024-03-06
P15160,Knuckle,Brass,48.06,Deepak,2024-03-14
P5056,Tie Rod End,Titanium,11.4,Lakshmi,2024-03-12
P10441,Bearing Housing,Copper Alloy,43.36,Suresh,2024-03-21
P15889,Drive Shaft,Carbon Steel,26.87,Lakshmi,2024-03-22
P17294,Timing Belt,Magnesium,17.75,Lakshmi,2024-03-07
P12733,Piston Ring,Aluminum,14.1,Suresh,2024-03-02
