part_id,part_name,material,weight_kg,designer,created_date
P13276,Suspension Arm,Steel,20.66,Suresh,2023-12-20
P9724,Timing Belt,Titanium,6.37,Rahul,2023-12-19
P7469,Drive Shaft,Brass,46.17,Suresh,2023-12-31
P11662,Torque Rod,Titanium,1.28,Ravi,2023-12-31
P3786,Knuckle,Carbon Steel,22.66,Kavitha,2023-12-10
P5028,Differential Gear,Stainless Steel,8.63,Neha,2023-12-01
P6938,Rocker Arm,Cast Iron,46.61,Rahul,2023-12-06
P4095,Flywheel,Titanium,19.11,Ravi,2023-12-06
P14530,Knuckle,Steel,21.72,Priya,2023-12-27
P10536,Gear Shaft,Brass,11.46,Lakshmi,2023-12-15
P20525,Brake Disc,Aluminum,23.75,Ravi,2023-12-31
P3597,Clutch Plate,Cast Iron,16.59,Neha,2023-12-02
P11166,Torque Rod,Cast Iron,38.03,Lakshmi,2023-12-18
P13734,Rocker Arm,Iron,3.77,Kavitha,2023-12-16
P10454,Torque Rod,Carbon Steel,18.05,Suresh,2023-12-31
P2617,Timing Belt,Cast Iron,43.1,Arun,2023-12-14
P20701,Knuckle,Aluminum,37.19,Kavitha,2023-12-14
P4030,Axle Rod,Stainless Steel,19.03,Amit,2023-12-25
P8121,Brake Disc,Cast Iron,48.65,Meena,2023-12-13
P13720,Piston Ring,Carbon Steel,27.06,Priya,2023-12-21
P4108,Piston Ring,Cast Iron,37.01,Ravi,2023-12-06
P16526,Bearing Housing,Titanium,47.45,Rahul,2023-12-30
P11354,Crankshaft,Steel,23.62,Amit,2023-12-19
P8285,Knuckle,Brass,20.22,Meena,2023-12-18
P6854,Clutch Plate,Cast Iron,37.97,Meena,2023-12-06
P14067,Knuckle,Cast Iron,29.52,Arun,2023-12-18
P4437,Valve Spring,Brass,16.1,Arun,2023-12-04
P8236,Timing Belt,Titanium,43.24,Ankit,2023-12-06
P18500,Differential Gear,Stainless Steel,34.48,Amit,2023-12-08
P9247,Differential Gear,Magnesium,29.69,Priya,2023-12-06
P15870,Ball Joint,Steel,40.77,Lakshmi,2023-12-05
P4159,Suspension Arm,Aluminum,10.83,Meena,2023-12-03
P18164,Timing Belt,Brass,11.92,Lakshmi,2023-12-17
P10987,Timing Belt,Cast Iron,18.88,Neha,2023-12-22
P7053,Flywheel,Iron,40.43,Neha,2023-12-12
P8731,Bearing Housing,Copper Alloy,13.39,Suresh,2023-12-21
P16838,Knuckle,Cast Iron,12.32,Priya,2023-12-16
P14983,Bearing Housing,Copper Alloy,9.17,Ankit,2023-12-03
P13063,Camshaft,Cast Iron,9.08,Priya,2023-12-03
P18771,Valve Spring,Steel,29.67,Ravi,2023-12-07
P17629,Timing Belt,Iron,6.38,Amit,2023-12-10
P20938,Camshaft,Titanium,7.07,Kavitha,2023-12-13
P20629,Ball Joint,Copper Alloy,33.3,Ankit,2023-12-31
P12094,Valve Spring,Carbon Steel,40.43,Amit,2023-12-06
P9429,Bearing Housing,Stainless Steel,5.82,Rahul,2023-12-14
P5015,Ball Joint,Carbon Steel,10.03,Lakshmi,2023-12-31
P19719,Differential Gear,Carbon Steel,45.69,Lakshmi,2023-12-14
P4804,Camshaft,Aluminum,49.05,Arun,2023-12-17
P3161,Camshaft,Magnesium,21.39,Meena,2023-12-25
P12653,Axle Rod,Aluminum,24.82,Arun,2023-12-21
P20305,Flywheel,Steel,34.04,Amit,2023-12-07
P3392,Tie Rod End,Steel,43.46,Rahul,2023-12-27
P2665,Bearing Housing,Magnesium,19.91,Priya,2023-12-31
P8587,Brake Disc,Stainless Steel,16.27,Suresh,2023-12-21
P20957,Camshaft,Copper Alloy,45.53,Ankit,2023-12-16
P7069,Rocker Arm,Steel,48.78,Meena,2023-12-06
P10161,Piston Ring,Magnesium,48.76,Arun,2023-12-10
P16882,Tie Rod End,Aluminum,37.6,Ravi,2023-12-20
P17633,Camshaft,Steel,7.31,Ankit,2023-12-09
P11532,Bearing Housing,Magnesium,10.46,Deepak,2023-12-18
P2190,Tie Rod End,Copper Alloy,23.79,Ravi,2023-12-06
P17752,Rocker Arm,Stainless Steel,42.65,Ankit,2023-12-08
P5687,Timing Belt,Carbon Steel,31.06,Rahul,2023-12-30
P8718,Clutch Plate,Titanium,3.1,Amit,2023-12-02
P4586,Rocker Arm,Steel,12.84,Meena,2023-12-16
P10674,Brake Disc,Stainless Steel,11.47,Deepak,2023-12-16
P10388,Brake Disc,Copper Alloy,44.24,Priya,2023-12-19
P4419,Rocker Arm,Steel,9.82,Lakshmi,2023-12-01
P11703,Differential Gear,Brass,13.39,Ravi,2023-12-06
P1713,Differential Gear,Steel,47.04,Kavitha,2023-12-30
P18725,Ball Joint,Carbon Steel,31.77,Rahul,2023-12-03
P8610,Crankshaft,Brass,30.77,Suresh,2023-12-30
P13175,Clutch Plate,Magnesium,28.49,Lakshmi,2023-12-14
P7308,Brake Disc,Brass,33.17,Neha,2023-12-08
P15523,Differential Gear,Carbon Steel,29.92,Amit,2023-12-23
P2331,Valve Spring,Magnesium,34.91,Ravi,2023-12-25
P17185,Differential Gear,Brass,32.35,Lakshmi,2023-12-23
P9373,Camshaft,Titanium,12.3,Lakshmi,2023-12-27
P8178,Crankshaft,Stainless Steel,29.91,Arun,2023-12-26
P20561,Drive Shaft,Aluminum,22.35,Rahul,2023-12-24
P3330,Differential Gear,Stainless Steel,27.44,Lakshmi,2023-12-21
P1712,Valve Spring,Brass,0.78,Ankit,2023-12-22
P3339,Ball Joint,Steel,39.5,Ankit,2023-12-14
P9514,Valve Spring,Aluminum,14.9,Lakshmi,2023-12-17
P19940,Gear Shaft,Aluminum,17.32,Priya,2023-12-20
P1484,Bearing Housing,Steel,20.74,Priya,2023-12-14
P4132,Gear Shaft,Aluminum,45.18,Lakshmi,2023-12-31
P3588,Ball Joint,Iron,23.33,Suresh,2023-12-20
P9113,Flywheel,Titanium,38.62,Amit,2023-12-12
P10514,Brake Disc,Brass,0.49,Kavitha,2023-12-25
P12398,Tie Rod End,Copper Alloy,18.55,Meena,2023-12-09
P15650,Steering Rack,Brass,20.33,Rahul,2023-12-24
P7657,Ball Joint,Aluminum,9.63,Suresh,2023-12-15
P3626,Torque Rod,Titanium,9.46,Ravi,2023-12-17
P18042,Rocker Arm,Cast Iron,23.96,Ankit,2023-12-12
P12122,Bearing Housing,Cast Iron,19.66,Ankit,2023-12-20
P10945,Timing Belt,Brass,9.04,Priya,2023-12-05
P1511,Ball Joint,Copper Alloy,14.1,Ravi,2023-12-21
P14263,Tie Rod End,Copper Alloy,19.68,Lakshmi,2023-12-09
P7456,Knuckle,Iron,30.95,Arun,2023-12-04
P2542,Timing Belt,Stainless Steel,10.76,Meena,2023-12-29
P20399,Suspension Arm,Copper Alloy,15.5,Deepak,2023-12-19
P5968,Tie Rod End,Cast Iron,22.16,Deepak,2023-12-30
P6243,Bearing Housing,Copper Alloy,9.0,Arun,2023-12-07
P10039,Ball Joint,Aluminum,40.61,Rahul,2023-12-18
P7307,Differential Gear,Titanium,24.41,Arun,2023-12-17
P18468,Knuckle,Stainless Steel,1.48,Amit,2023-12-29
P18444,Ball Joint,Steel,4.22,Lakshmi,2023-12-12
P8304,Camshaft,Steel,17.19,Arun,2023-12-16
P15308,Brake Disc,Copper Alloy,7.23,Arun,2023-12-24
P4830,Bearing Housing,Iron,18.17,Ankit,2023-12-28
P10617,Suspension Arm,Iron,4.88,Amit,2023-12-23
P10365,Tie Rod End,Titanium,48.69,Priya,2023-12-26
P14017,Valve Spring,Copper Alloy,16.57,Ravi,2023-12-20
P11627,Gear Shaft,Steel,27.48,Suresh,2023-12-08
P3237,Gear Shaft,Titanium,13.49,Amit,2023-12-02
P9969,Crankshaft,Iron,42.02,Ravi,2023-12-06
P20530,Tie Rod End,Magnesium,16.93,Rahul,2023-12-14
P4312,Axle Rod,Iron,25.03,Kavitha,2023-12-20
P15435,Ball Joint,Stainless Steel,14.57,Meena,2023-12-23
P9942,Clutch Plate,Stainless Steel,37.97,Ravi,2023-12-15
P8340,Knuckle,Brass,35.52,Arun,2023-12-30
P18828,Crankshaft,Copper Alloy,1.55,Priya,2023-12-14
P7778,Drive Shaft,Iron,17.55,Kavitha,2023-12-13
P17986,Brake Disc,Aluminum,13.7,Rahul,2023-12-10
P2636,Timing Belt,Iron,10.65,Arun,2023-12-21
P16269,Differential Gear,Stainless Steel,21.28,Deepak,2023-12-22
P10294,Ball Joint,Cast Iron,9.85,Suresh,2023-12-14
P5941,Torque Rod,Iron,32.95,Deepak,2023-12-22
P20059,Clutch Plate,Aluminum,24.5,Deepak,2023-12-18
P20394,Crankshaft,Carbon Steel,44.27,Arun,2023-12-06
P1525,Rocker Arm,Iron,13.12,Amit,2023-12-26
P7282,Torque Rod,Magnesium,6.63,Ravi,2023-12-21
P12979,Piston Ring,Titanium,39.84,Kavitha,2023-12-07
P5550,Differential Gear,Magnesium,45.54,Kavitha,2023-12-12
P20683,Steering Rack,Titanium,27.39,Arun,2023-12-26
P15488,Bearing Housing,Steel,19.67,Priya,2023-12-26
P12322,Ball Joint,Copper Alloy,28.2,Kavitha,2023-12-29
P19116,Tie Rod End,Stainless Steel,49.65,Lakshmi,2023-12-15
P3277,Knuckle,Carbon Steel,24.29,Deepak,2023-12-14
P10742,Steering Rack,Titanium,1.25,Ankit,2023-12-04
P13217,Gear Shaft,Aluminum,4.74,Ankit,2023-12-20
P9158,Differential Gear,Aluminum,29.03,Priya,2023-12-11
P5627,Crankshaft,Magnesium,8.04,Neha,2023-12-02
P1894,Ball Joint,Magnesium,10.75,Rahul,2023-12-31
P14516,Knuckle,Stainless Steel,25.68,Ravi,2023-12-17
P14448,Brake Disc,Cast Iron,0.1,Ankit,2023-12-01
P19492,Tie Rod End,Brass,48.72,Kavitha,2023-12-29
P17388,Flywheel,Brass,3.65,Priya,2023-12-27
P18299,Timing Belt,Stainless Steel,30.93,Arun,2023-12-19
P17859,Bearing Housing,Steel,23.52,Deepak,2023-12-25
P15480,Flywheel,Cast Iron,31.04,Priya,2023-12-25
P2169,Bearing Housing,Aluminum,7.07,Neha,2023-12-24
P18000,Brake Disc,Magnesium,14.19,Ankit,2023-12-31
P13045,Flywheel,Stainless Steel,11.72,Ankit,2023-12-19
P7278,Piston Ring,Aluminum,48.54,Meena,2023-12-12
P7659,Timing Belt,Copper Alloy,41.25,Ankit,2023-12-16
P17543,Knuckle,Steel,36.07,Amit,2023-12-29
P7241,Flywheel,Aluminum,9.74,Deepak,2023-12-28
P17776,Differential Gear,Titanium,43.22,Kavitha,2023-12-21
P19948,Clutch Plate,Iron,5.31,Amit,2023-12-22
P18892,Flywheel,Brass,44.19,Ankit,2023-12-16
P9720,Bearing Housing,Brass,43.31,Suresh,2023-12-24
P5034,Piston Ring,Aluminum,35.55,Ankit,2023-12-15
P2451,Knuckle,Titanium,49.23,Ankit,2023-12-04
P10289,Torque Rod,Copper Alloy,26.04,Kavitha,2023-12-03
P9056,Differential Gear,Stainless Steel,36.1,Ravi,2023-12-13
P17082,Axle Rod,Magnesium,10.56,Arun,2023-12-08
P19082,Flywheel,Stainless Steel,47.57,Neha,2023-12-18
P14213,Rocker Arm,Copper Alloy,13.65,Priya,2023-12-29
P6695,Steering Rack,Iron,46.52,Ravi,2023-12-08
P15076,Piston Ring,Copper Alloy,7.16,Arun,2023-12-26
P4430,Knuckle,Carbon Steel,36.29,Deepak,2023-12-26
P17125,Flywheel,Aluminum,19.34,Ravi,2023-12-01
P2705,Crankshaft,Magnesium,23.08,Ravi,2023-12-17
P2828,Gear Shaft,Stainless Steel,15.91,Meena,2023-12-20
P4049,Tie Rod End,Carbon Steel,0.53,Ankit,2023-12-10
P1735,Clutch Plate,Cast Iron,14.08,Ankit,2023-12-19
P5682,Differential Gear,Carbon Steel,0.72,Arun,2023-12-13
P16286,Steering Rack,Steel,43.55,Rahul,2023-12-17
P13696,Torque Rod,Stainless Steel,24.27,Suresh,2023-12-04
P7460,Axle Rod,Magnesium,34.93,Ravi,2023-12-25
P17701,Drive Shaft,Magnesium,30.68,Priya,2023-12-28
P3358,Valve Spring,Cast Iron,24.01,Suresh,2023-12-30
P12904,Suspension Arm,Steel,21.61,Deepak,2023-12-06
P8299,Timing Belt,Steel,34.23,Rahul,2023-12-01
P4702,Camshaft,Magnesium,8.57,Ankit,2023-12-27
P6021,Torque Rod,Iron,24.53,Deepak,2023-12-31
P9962,Steering Rack,Cast Iron,30.76,Arun,2023-12-27
P2779,Tie Rod End,Steel,26.63,Suresh,2023-12-25
P10877,Tie Rod End,Aluminum,33.24,Amit,2023-12-26
P9670,Gear Shaft,Magnesium,35.21,Lakshmi,2023-12-17
P14620,Ball Joint,Cast Iron,13.65,Suresh,2023-12-10
P16269,Steering Rack,Aluminum,49.55,Kavitha,2023-12-16
P10462,Crankshaft,Steel,28.8,Rahul,2023-12-29
P3131,Torque Rod,Titanium,35.01,Meena,2023-12-15
P20694,Crankshaft,Stainless Steel,22.23,Neha,2023-12-06
P13208,Gear Shaft,Aluminum,16.34,Ankit,2023-12-01
P3913,Valve Spring,Magnesium,47.39,Kavitha,2023-12-01
P10558,Timing Belt,Brass,39.4,Neha,2023-12-01
P12333,Tie Rod End,Stainless Steel,1.86,Lakshmi,2023-12-12
P18535,Timing Belt,Cast Iron,47.38,Arun,2023-12-05
P15026,Steering Rack,Cast Iron,31.83,Arun,2023-12-17
P8000,Camshaft,Iron,9.44,Suresh,2023-12-29
P5589,Clutch Plate,Titanium,2.31,Arun,2023-12-08
P11511,Tie Rod End,Iron,25.28,Deepak,2023-12-19
P12475,Bearing Housing,Brass,35.4,Ankit,2023-12-22
P16092,Crankshaft,Steel,17.44,Deepak,2023-12-08
P15178,Knuckle,Titanium,16.48,Deepak,2023-12-26
P2145,Clutch Plate,Copper Alloy,26.96,Ravi,2023-12-29
P7038,Axle Rod,Cast Iron,26.93,Deepak,2023-12-01
P6697,Suspension Arm,Titanium,2.09,Deepak,2023-12-14
P20739,Differential Gear,Carbon Steel,48.65,Meena,2023-12-31
P15587,Suspension Arm,Titanium,49.86,Lakshmi,2023-12-23
P12308,Piston Ring,Copper Alloy,6.98,Deepak,2023-12-24
P12275,Flywheel,Brass,6.56,Rahul,2023-12-17
P8908,Torque Rod,Carbon Steel,9.41,Deepak,2023-12-01
P18512,Axle Rod,Aluminum,32.51,Suresh,2023-12-13
P3879,Camshaft,Cast Iron,47.79,Kavitha,2023-12-08
P17759,Torque Rod,Copper Alloy,27.22,Priya,2023-12-25
P8654,Axle Rod,Stainless Steel,22.3,Rahul,2023-12-23
P15112,Flywheel,Cast Iron,22.38,Amit,2023-12-21
P12229,Torque Rod,Steel,36.02,Rahul,2023-12-09
P15374,Suspension Arm,Steel,33.89,Lakshmi,2023-12-07
P15362,Camshaft,Stainless Steel,5.4,Priya,2023-12-28
P1475,Tie Rod End,Copper Alloy,20.9,Neha,2023-12-21
P1400,Rocker Arm,Cast Iron,29.58,Deepak,2023-12-25
P3396,Tie Rod End,Magnesium,40.91,Meena,2023-12-29
P8025,Steering Rack,Stainless Steel,41.43,Lakshmi,2023-12-03
P15527,Axle Rod,Brass,13.09,Amit,2023-12-23
P9524,Flywheel,Steel,15.41,Suresh,2023-12-15
P13731,Axle Rod,Cast Iron,3.63,Ravi,2023-12-28
P7536,Knuckle,Stainless Steel,48.92,Meena,2023-12-28
P19596,Valve Spring,Carbon Steel,5.88,Neha,2023-12-04
P2650,Suspension Arm,Stainless Steel,3.39,Kavitha,2023-12-25
P18681,Crankshaft,Magnesium,26.21,Amit,2023-12-09
P1722,Piston Ring,Stainless Steel,27.32,Kavitha,2023-12-13
P9396,Clutch Plate,Brass,8.3,Meena,2023-12-16
P3211,Crankshaft,Carbon Steel,16.97,Neha,2023-12-29
P20342,Rocker Arm,Carbon Steel,11.51,Rahul,2023-12-17
P16671,Bearing Housing,Aluminum,5.81,Lakshmi,2023-12-01
P3067,Suspension Arm,Stainless Steel,14.85,Amit,2023-12-04
P20324,Differential Gear,Titanium,4.68,Deepak,2023-12-07
P15012,Suspension Arm,Magnesium,21.67,Suresh,2023-12-10
P3294,Drive Shaft,Steel,38.67,Neha,2023-12-15
P2169,Knuckle,Titanium,45.15,Ravi,2023-12-15
P19716,Camshaft,Copper Alloy,40.15,Arun,2023-12-13
P5393,Camshaft,Stainless Steel,10.1,Rahul,2023-12-30
P16469,Valve Spring,Cast Iron,33.88,Priya,2023-12-03
P16646,Valve Spring,Aluminum,35.36,Rahul,2023-12-20
P9044,Suspension Arm,Aluminum,9.78,Deepak,2023-12-09
P11471,Flywheel,Magnesium,6.26,Rahul,2023-12-01
P16631,Clutch Plate,Carbon Steel,25.21,Amit,2023-12-03
P14138,Knuckle,Carbon Steel,17.36,Neha,2023-12-05
P7225,Bearing Housing,Magnesium,48.36,Suresh,2023-12-23
P17029,Gear Shaft,Aluminum,38.15,Neha,2023-12-31
P6456,Knuckle,Steel,10.21,Amit,2023-12-16
P11581,Flywheel,Magnesium,34.73,Arun,2023-12-04
P3661,Ball Joint,Brass,28.86,Suresh,2023-12-12
P16496,Piston Ring,Carbon Steel,36.13,Amit,2023-12-16
P13316,Differential Gear,Stainless Steel,11.77,Amit,2023-12-24
P3177,Axle Rod,Carbon Steel,22.41,Kavitha,2023-12-30
P19898,Flywheel,Stainless Steel,31.07,Arun,2023-12-16
P18323,Valve Spring,Magnesium,35.54,Deepak,2023-12-14
P15952,Knuckle,Titanium,43.71,Priya,2023-12-14
P8782,Timing Belt,Aluminum,19.53,Ravi,2023-12-13
P6444,Piston Ring,Iron,18.61,Priya,2023-12-23
P19815,Rocker Arm,Copper Alloy,0.7,Meena,2023-12-26
P1518,Axle Rod,Brass,44.49,Neha,2023-12-04
P11080,Gear Shaft,Steel,5.2,Ankit,2023-12-25
P13736,Crankshaft,Carbon Steel,18.98,Meena,2023-12-15
P6351,Knuckle,Aluminum,25.43,Ravi,2023-12-31
P10396,Differential Gear,Steel,21.34,Priya,2023-12-27
P15981,Drive Shaft,Copper Alloy,14.77,Ankit,2023-12-16
P8749,Crankshaft,Iron,40.69,Lakshmi,2023-12-20
P5124,Bearing Housing,Carbon Steel,12.37,Arun,2023-12-29
P7543,Drive Shaft,Aluminum,27.79,Lakshmi,2023-12-24
P15724,Ball Joint,Steel,11.23,Ravi,2023-12-04
P2394,Steering Rack,Brass,11.07,Amit,2023-12-18
P7868,Axle Rod,Aluminum,14.66,Priya,2023-12-01
P11301,Camshaft,Aluminum,5.97,Priya,2023-12-30
P10451,Knuckle,Iron,16.38,Deepak,2023-12-11
P9858,Rocker Arm,Copper Alloy,37.24,Suresh,2023-12-25
P19476,Gear Shaft,Carbon Steel,27.06,Deepak,2023-12-18
P14522,Differential Gear,Magnesium,33.88,Amit,2023-12-06
P11983,Differential Gear,Magnesium,16.36,Ankit,2023-12-06
P1766,Knuckle,Brass,36.63,Neha,2023-12-10
P16662,Differential Gear,Copper Alloy,7.51,Deepak,2023-12-24
P2694,Valve Spring,Brass,42.07,Ravi,2023-12-17
P10883,Brake Disc,Aluminum,28.07,Meena,2023-12-13
P14733,Valve Spring,Brass,14.8,Ankit,2023-12-13
P20139,Piston Ring,Copper Alloy,31.58,Arun,2023-12-01
P6610,Suspension Arm,Cast Iron,42.05,Meena,2023-12-28
P17572,Bearing Housing,Aluminum,31.23,Meena,2023-12-09
P10522,Gear Shaft,Iron,10.95,Neha,2023-12-28
P12041,Valve Spring,Iron,37.79,Deepak,2023-12-24
P16603,Tie Rod End,Titanium,6.13,Neha,2023-12-24
P6394,Steering Rack,Titanium,46.33,Priya,2023-12-05
P6186,Gear Shaft,Cast Iron,39.06,Rahul,2023-12-11
P2027,Differential Gear,Magnesium,4.98,Arun,2023-12-29
P3065,Torque Rod,Stainless Steel,46.67,Suresh,2023-12-15
P8169,Suspension Arm,Brass,21.35,Rahul,2023-12-04
P16695,Valve Spring,Iron,3.29,Priya,2023-12-05
P14877,Axle Rod,Carbon Steel,32.55,Arun,2023-12-26
P7065,Torque Rod,Magnesium,6.51,Suresh,2023-12-28
P15998,Flywheel,Copper Alloy,16.77,Suresh,2023-12-20
P17298,Crankshaft,Aluminum,0.6,Ravi,2023-12-04
P15566,Differential Gear,Titanium,37.75,Neha,2023-12-26
P8879,Camshaft,Steel,41.42,Ravi,2023-12-12
P7567,Brake Disc,Titanium,29.9,Deepak,2023-12-20
P15893,Bearing Housing,Stainless Steel,18.39,Ravi,2023-12-10
P10028,Timing Belt,Iron,11.82,Priya,2023-12-15
P19290,Suspension Arm,Titanium,24.39,Amit,2023-12-02
P11104,Tie Rod End,Iron,21.92,Deepak,2023-12-22
P5930,Torque Rod,Iron,46.04,Ankit,2023-12-29
P10173,Valve Spring,Magnesium,7.27,Arun,2023-12-06
P3216,Timing Belt,Carbon Steel,32.17,Kavitha,2023-12-15
P17406,Camshaft,Copper Alloy,28.94,Neha,2023-12-21
P10191,Brake Disc,Steel,17.85,Arun,2023-12-11
P11730,Ball Joint,Brass,30.38,Ravi,2023-12-03
P9557,Knuckle,Iron,29.09,Ravi,2023-12-16
P16072,Crankshaft,Carbon Steel,43.49,Rahul,2023-12-05
P20955,Tie Rod End,Titanium,7.0,Arun,2023-12-28
P12922,Suspension Arm,Brass,27.8,Kavitha,2023-12-20
P11634,Gear Shaft,Stainless Steel,7.31,Priya,2023-12-07
P14815,Clutch Plate,Brass,1.99,Lakshmi,2023-12-06
P12704,Steering Rack,Iron,29.03,Amit,2023-12-12
P3760,Bearing Housing,Magnesium,12.86,Rahul,2023-12-05
P17205,Torque Rod,Brass,40.33,Rahul,2023-12-27
P4006,Crankshaft,Cast Iron,2.35,Neha,2023-12-01
P20247,Piston Ring,Stainless Steel,9.62,Rahul,2023-12-19
P7809,Torque Rod,Aluminum,49.97,Ankit,2023-12-24
P5102,Ball Joint,Titanium,20.64,Lakshmi,2023-12-30
P6588,Flywheel,Cast Iron,29.5,Meena,2023-12-09
P5004,Bearing Housing,Steel,42.56,Ankit,2023-12-22
P4951,Drive Shaft,Cast Iron,35.66,Meena,2023-12-15
P14549,Brake Disc,Copper Alloy,32.17,Suresh,2023-12-31
P2954,Bearing Housing,Brass,19.18,Meena,2023-12-04
P5211,Piston Ring,Steel,32.81,Kavitha,2023-12-19
P16890,Gear Shaft,Cast Iron,1.89,Rahul,2023-12-09
P17300,Knuckle,Steel,2.18,Lakshmi,2023-12-17
P11760,Suspension Arm,Titanium,23.23,Suresh,2023-12-25
P19742,Ball Joint,Stainless Steel,47.81,Meena,2023-12-05
P17258,Camshaft,Iron,38.09,Priya,2023-12-31
P16808,Ball Joint,Cast Iron,30.55,Amit,2023-12-31
P5143,Flywheel,Magnesium,6.65,Rahul,2023-12-26
P3912,Timing Belt,Iron,27.39,Deepak,2023-12-01
P13582,Brake Disc,Carbon Steel,43.57,Meena,2023-12-17
P13643,Steering Rack,Cast Iron,18.85,Deepak,2023-12-16
P7647,Rocker Arm,Copper Alloy,29.19,Arun,2023-12-20
P12120,Rocker Arm,Titanium,6.85,Lakshmi,2023-12-28
P20120,Tie Rod End,Cast Iron,16.53,Deepak,2023-12-05
P7950,Drive Shaft,Steel,31.2,Ankit,2023-12-18
P3556,Steering Rack,Steel,16.33,Rahul,2023-12-24
P14729,Steering Rack,Aluminum,5.77,Priya,2023-12-20
P4266,Torque Rod,Titanium,39.53,Arun,2023-12-15
P18912,Ball Joint,Steel,46.94,Rahul,2023-12-20
P2889,Brake Disc,Copper Alloy,49.3,Priya,2023-12-31
P5836,Valve Spring,Magnesium,24.98,Lakshmi,2023-12-29
P19604,Brake Disc,Magnesium,45.22,Amit,2023-12-25
P13949,Valve Spring,Copper Alloy,34.51,Neha,2023-12-05
P12451,Brake Disc,Titanium,10.44,Deepak,2023-12-18
P13979,Crankshaft,Steel,10.87,Suresh,2023-12-11
P1362,Tie Rod End,Brass,20.1,Ankit,2023-12-16
P3120,Knuckle,Brass,2.72,Ankit,2023-12-06
P8214,Ball Joint,Aluminum,42.32,Priya,2023-12-30
P15447,Bearing Housing,Iron,46.35,Arun,2023-12-17
P20417,Timing Belt,Cast Iron,23.17,Ankit,2023-12-02
P10250,Axle Rod,Copper Alloy,47.64,Rahul,2023-12-06
P8806,Flywheel,Aluminum,21.84,Neha,2023-12-23
