part_id,part_name,material,weight_kg,designer,created_date
P12558,Rocker Arm,Aluminum,8.45,Ankit,2023-05-29
P11865,Valve Spring,Carbon Steel,10.77,Neha,2023-05-26
P3229,Bearing Housing,Stainless Steel,8.72,Priya,2023-05-07
P8578,Brake Disc,Iron,22.49,Arun,2023-05-04
P12849,Piston Ring,Magnesium,7.15,Ravi,2023-05-04
P6565,Gear Shaft,Carbon Steel,36.4,Priya,2023-05-03
P15908,Brake Disc,Brass,11.87,Ravi,2023-05-28
P18360,Steering Rack,Titanium,31.96,Meena,2023-05-05
P10523,Suspension Arm,Carbon Steel,20.57,Neha,2023-05-16
P11524,Differential Gear,Stainless Steel,1.9,Suresh,2023-05-23
P15135,Valve Spring,Cast Iron,16.16,Ravi,2023-05-10
P16502,Suspension Arm,Steel,38.61,Kavitha,2023-05-09
P10398,Bearing Housing,Cast Iron,48.57,Lakshmi,2023-05-09
P19679,Axle Rod,Brass,24.45,Ankit,2023-05-06
P5449,Rocker Arm,Copper Alloy,15.56,Ankit,2023-05-14
P16031,Ball Joint,Copper Alloy,30.94,Amit,2023-05-22
P18342,Timing Belt,Brass,45.6,Amit,2023-05-02
P8886,Valve Spring,Titanium,42.22,Rahul,2023-05-31
P16707,Axle Rod,Copper Alloy,20.31,Rahul,2023-05-17
P5929,Suspension Arm,Copper Alloy,10.59,Rahul,2023-05-21
P20112,Valve Spring,Cast Iron,3.62,Ravi,2023-05-17
P14153,Rocker Arm,Aluminum,13.27,Amit,2023-05-06
P11673,Torque Rod,Titanium,22.11,Neha,2023-05-24
P19707,Ball Joint,Magnesium,37.62,Kavitha,2023-05-31
P5240,Knuckle,Magnesium,8.26,Neha,2023-05-10
P13062,Rocker Arm,Stainless Steel,36.23,Ankit,2023-05-25
P16777,Knuckle,Cast Iron,19.12,Meena,2023-05-19
P13518,Camshaft,Stainless Steel,48.07,Amit,2023-05-18
P4333,Clutch Plate,Titanium,5.41,Ravi,2023-05-23
P4768,Steering Rack,Brass,38.29,Suresh,2023-05-25
P10181,Piston Ring,Brass,48.49,Rahul,2023-05-30
P16463,Camshaft,Magnesium,30.3,Amit,2023-05-26
P5621,Axle Rod,Titanium,22.82,Deepak,2023-05-02
P8238,Timing Belt,Steel,47.51,Amit,2023-05-20
P19175,Piston Ring,Aluminum,42.87,Amit,2023-05-17
P2803,Torque Rod,Carbon Steel,41.54,Deepak,2023-05-23
P19966,Crankshaft,Magnesium,20.67,Arun,2023-05-06
P12016,Suspension Arm,Titanium,44.39,Neha,2023-05-23
P14307,Clutch Plate,Steel,7.31,Arun,2023-05-09
P9113,Bearing Housing,Aluminum,47.6,Arun,2023-05-23
P15507,Camshaft,Brass,28.46,Arun,2023-05-09
P17557,Bearing Housing,Magnesium,34.57,Lakshmi,2023-05-16
P5030,Tie Rod End,Brass,31.66,Suresh,2023-05-05
P15153,Bearing Housing,Stainless Steel,47.13,Kavitha,2023-05-08
P14229,Clutch Plate,Stainless Steel,29.7,Arun,2023-05-09
P15921,Differential Gear,Cast Iron,31.81,Priya,2023-05-20
P15272,Flywheel,Carbon Steel,8.33,Amit,2023-05-24
P1704,Valve Spring,Steel,12.32,Meena,2023-05-01
P8000,Knuckle,Brass,41.19,Arun,2023-05-09
P15604,Ball Joint,Steel,6.19,Priya,2023-05-15
P12954,Axle Rod,Brass,43.03,Amit,2023-05-15
P8711,Crankshaft,Copper Alloy,5.04,Priya,2023-05-13
P15236,Camshaft,Magnesium,23.07,Kavitha,2023-05-28
P5317,Brake Disc,Brass,25.24,Deepak,2023-05-23
P7840,Crankshaft,Stainless Steel,34.52,Lakshmi,2023-05-22
P5650,Ball Joint,Magnesium,14.13,Amit,2023-05-26
P15974,Clutch Plate,Aluminum,4.36,Amit,2023-05-18
P15287,Axle Rod,Iron,27.53,Amit,2023-05-24
P20581,Valve Spring,Carbon Steel,37.32,Deepak,2023-05-23
P4455,Bearing Housing,Iron,18.93,Ankit,2023-05-04
P20509,Axle Rod,Cast Iron,3.09,Suresh,2023-05-15
P18309,Clutch Plate,Steel,16.51,Rahul,2023-05-11
P10187,Ball Joint,Aluminum,31.75,Deepak,2023-05-23
P16901,Bearing Housing,Brass,25.54,Arun,2023-05-11
P1803,Knuckle,Magnesium,7.86,Amit,2023-05-25
P2611,Axle Rod,Copper Alloy,30.7,Meena,2023-05-16
P7580,Torque Rod,Magnesium,8.18,Deepak,2023-05-27
P18920,Ball Joint,Brass,11.46,Suresh,2023-05-16
P11293,Camshaft,Brass,36.92,Deepak,2023-05-15
P17514,Gear Shaft,Copper Alloy,14.01,Arun,2023-05-27
P6997,Suspension Arm,Cast Iron,21.43,Suresh,2023-05-27
P20322,Axle Rod,Magnesium,45.64,Lakshmi,2023-05-02
P14401,Differential Gear,Aluminum,14.23,Deepak,2023-05-05
P3960,Drive Shaft,Carbon Steel,42.39,Rahul,2023-05-21
P3458,Bearing Housing,Magnesium,15.09,Lakshmi,2023-05-13
P3880,Rocker Arm,Steel,18.68,Deepak,2023-05-01
P3057,Crankshaft,Steel,45.34,Meena,2023-05-22
P17665,Camshaft,Titanium,35.42,Rahul,2023-05-06
P1908,Axle Rod,Brass,27.62,Amit,2023-05-06
P6037,Rocker Arm,Stainless Steel,40.18,Suresh,2023-05-24
P12568,Valve Spring,Copper Alloy,14.14,Lakshmi,2023-05-06
P11833,Crankshaft,Magnesium,36.26,Amit,2023-05-07
P3119,Clutch Plate,Titanium,43.32,Deepak,2023-05-22
P8381,Tie Rod End,Brass,34.21,Kavitha,2023-05-29
P8876,Drive Shaft,Brass,47.53,Meena,2023-05-16
P2330,Brake Disc,Cast Iron,43.49,Neha,2023-05-18
P8548,Steering Rack,Magnesium,41.57,Ankit,2023-05-29
P18084,Tie Rod End,Titanium,16.41,Deepak,2023-05-21
P4950,Gear Shaft,Stainless Steel,16.15,Kavitha,2023-05-12
P5523,Differential Gear,Steel,5.07,Deepak,2023-05-19
P1432,Clutch Plate,Brass,44.86,Lakshmi,2023-05-10
P12949,Suspension Arm,Brass,16.08,Meena,2023-05-03
P13518,Tie Rod End,Copper Alloy,35.15,Amit,2023-05-26
P6145,Piston Ring,Brass,48.25,Neha,2023-05-04
P6030,Piston Ring,Magnesium,9.92,Lakshmi,2023-05-24
P1758,Piston Ring,Brass,7.34,Kavitha,2023-05-05
P5505,Camshaft,Aluminum,29.45,Meena,2023-05-27
P6002,Suspension Arm,Brass,5.6,Kavitha,2023-05-02
P7693,Timing Belt,Titanium,45.39,Kavitha,2023-05-28
P12608,Rocker Arm,Magnesium,38.47,Arun,2023-05-24
P16688,Torque Rod,Brass,15.77,Priya,2023-05-31
P1617,Drive Shaft,Titanium,42.06,Neha,2023-05-01
P20941,Knuckle,Carbon Steel,36.46,Ravi,2023-05-22
P11971,Torque Rod,Carbon Steel,31.56,Suresh,2023-05-31
P6633,Differential Gear,Cast Iron,21.97,Rahul,2023-05-29
P4970,Steering Rack,Brass,19.13,Priya,2023-05-12
P9875,Camshaft,Magnesium,21.52,Kavitha,2023-05-27
P10206,Axle Rod,Titanium,48.04,Neha,2023-05-02
P9461,Timing Belt,Copper Alloy,32.2,Ravi,2023-05-29
P5506,Clutch Plate,Magnesium,9.91,Ankit,2023-05-08
P16969,Piston Ring,Titanium,36.1,Arun,2023-05-01
P11448,Crankshaft,Aluminum,14.7,Suresh,2023-05-03
P15911,Crankshaft,Steel,18.95,Priya,2023-05-07
P15437,Ball Joint,Cast Iron,31.62,Meena,2023-05-29
P19464,Piston Ring,Cast Iron,45.46,Lakshmi,2023-05-14
P11372,Gear Shaft,Stainless Steel,29.57,Amit,2023-05-18
P1880,Ball Joint,Iron,36.41,Kavitha,2023-05-20
P19779,Ball Joint,Carbon Steel,48.71,Priya,2023-05-31
P15041,Flywheel,Stainless Steel,41.88,Kavitha,2023-05-07
P1529,Torque Rod,Brass,0.17,Priya,2023-05-06
P15997,Brake Disc,Stainless Steel,44.24,Lakshmi,2023-05-20
P20375,Crankshaft,Aluminum,41.3,Deepak,2023-05-20
P9573,Suspension Arm,Titanium,1.04,Lakshmi,2023-05-28
P17555,Suspension Arm,Titanium,45.18,Neha,2023-05-16
P10206,Timing Belt,Carbon Steel,33.57,Meena,2023-05-28
P10738,Timing Belt,Copper Alloy,45.28,Ravi,2023-05-26
P12093,Rocker Arm,Brass,11.76,Priya,2023-05-14
P1064,Clutch Plate,Steel,15.42,Ankit,2023-05-15
P11026,Differential Gear,Titanium,7.3,Meena,2023-05-24
P9571,Valve Spring,Cast Iron,32.42,Deepak,2023-05-12
P14172,Valve Spring,Cast Iron,41.63,Suresh,2023-05-10
P7286,Knuckle,Aluminum,18.12,Lakshmi,2023-05-31
P10723,Bearing Housing,Titanium,14.17,Meena,2023-05-18
P2859,Rocker Arm,Brass,43.62,Ravi,2023-05-04
P7034,Differential Gear,Stainless Steel,18.15,Amit,2023-05-17
P19033,Timing Belt,Brass,17.44,Meena,2023-05-18
P6180,Flywheel,Carbon Steel,8.37,Kavitha,2023-05-14
P2498,Piston Ring,Cast Iron,5.21,Suresh,2023-05-21
P1604,Torque Rod,Titanium,20.27,Arun,2023-05-25
P6175,Timing Belt,Steel,34.65,Lakshmi,2023-05-07
P19831,Flywheel,Cast Iron,32.28,Rahul,2023-05-29
P1439,Camshaft,Stainless Steel,30.92,Meena,2023-05-11
P14159,Drive Shaft,Magnesium,38.3,Ankit,2023-05-07
P4943,Crankshaft,Stainless Steel,25.03,Lakshmi,2023-05-14
P5645,Piston Ring,Iron,17.69,Amit,2023-05-27
P8752,Piston Ring,Stainless Steel,9.11,Lakshmi,2023-05-09
P1525,Gear Shaft,Brass,34.78,Suresh,2023-05-19
P14948,Ball Joint,Titanium,31.47,Ravi,2023-05-14
P7298,Piston Ring,Magnesium,8.48,Deepak,2023-05-18
P16091,Knuckle,Steel,43.94,Lakshmi,2023-05-01
P2884,Steering Rack,Brass,10.17,Deepak,2023-05-23
P17432,Drive Shaft,Steel,15.49,Kavitha,2023-05-21
P7297,Timing Belt,Steel,1.23,Arun,2023-05-22
P8608,Bearing Housing,Magnesium,43.59,Deepak,2023-05-12
P9053,Knuckle,Brass,41.05,Lakshmi,2023-05-05
P14616,Crankshaft,Steel,14.15,Ankit,2023-05-12
P1687,Valve Spring,Copper Alloy,21.36,Meena,2023-05-17
P10539,Axle Rod,Stainless Steel,19.99,Neha,2023-05-29
P3827,Torque Rod,Carbon Steel,46.87,Ankit,2023-05-02
P12694,Torque Rod,Copper Alloy,19.12,Suresh,2023-05-21
P15550,Ball Joint,Brass,38.42,Rahul,2023-05-12
P1711,Camshaft,Stainless Steel,20.5,Amit,2023-05-30
P8776,Crankshaft,Steel,19.08,Meena,2023-05-12
P2534,Brake Disc,Cast Iron,2.71,Ravi,2023-05-04
P14589,Gear Shaft,Aluminum,12.51,Ravi,2023-05-20
P20869,Knuckle,Iron,22.18,Ravi,2023-05-23
P20082,Tie Rod End,Cast Iron,17.75,Ankit,2023-05-01
P7176,Steering Rack,Cast Iron,11.31,Neha,2023-05-22
P17766,Ball Joint,Copper Alloy,12.83,Kavitha,2023-05-24
P19526,Brake Disc,Magnesium,17.15,Kavitha,2023-05-02
P14352,Flywheel,Aluminum,38.99,Deepak,2023-05-26
P3891,Differential Gear,Steel,18.3,Kavitha,2023-05-30
P4986,Suspension Arm,Steel,10.57,Arun,2023-05-18
P9844,Differential Gear,Aluminum,31.72,Meena,2023-05-30
P20042,Suspension Arm,Cast Iron,12.34,Arun,2023-05-12
P5134,Camshaft,Titanium,30.25,Amit,2023-05-19
P5551,Ball Joint,Iron,26.95,Priya,2023-05-29
P13674,Brake Disc,Iron,35.24,Priya,2023-05-29
P13011,Rocker Arm,Stainless Steel,11.65,Meena,2023-05-22
P20584,Ball Joint,Titanium,32.28,Lakshmi,2023-05-02
P4369,Torque Rod,Stainless Steel,1.48,Lakshmi,2023-05-25
P12866,Timing Belt,Iron,44.09,Rahul,2023-05-09
P18116,Piston Ring,Titanium,25.09,Priya,2023-05-09
P10606,Suspension Arm,Carbon Steel,28.16,Amit,2023-05-19
P11821,Crankshaft,Brass,43.03,Deepak,2023-05-05
P12081,Valve Spring,Aluminum,20.04,Priya,2023-05-02
P12236,Rocker Arm,Carbon Steel,24.59,Suresh,2023-05-23
P13088,Suspension Arm,Stainless Steel,36.83,Priya,2023-05-19
P19048,Camshaft,Copper Alloy,5.82,Arun,2023-05-14
P13131,Axle Rod,Brass,22.64,Arun,2023-05-27
P18912,Flywheel,Steel,3.58,Ankit,2023-05-24
P15833,Suspension Arm,Cast Iron,20.46,Neha,2023-05-22
P10357,Gear Shaft,Iron,16.95,Ankit,2023-05-13
P1272,Flywheel,Copper Alloy,1.9,Ankit,2023-05-24
P20030,Clutch Plate,Copper Alloy,29.44,Lakshmi,2023-05-20
P16997,Brake Disc,Carbon Steel,37.56,Neha,2023-05-23
P14494,Piston Ring,Titanium,4.82,Neha,2023-05-25
P17886,Rocker Arm,Titanium,1.76,Priya,2023-05-06
P20349,Clutch Plate,Brass,27.81,Rahul,2023-05-17
P12449,Valve Spring,Magnesium,19.87,Ravi,2023-05-09
P9976,Knuckle,Titanium,45.77,Arun,2023-05-04
P6976,Gear Shaft,Iron,45.44,Arun,2023-05-14
P17181,Drive Shaft,Titanium,17.12,Kavitha,2023-05-10
P7547,Knuckle,Titanium,15.06,Priya,2023-05-07
P1971,Gear Shaft,Brass,16.78,Lakshmi,2023-05-18
P17700,Steering Rack,Aluminum,18.66,Priya,2023-05-20
P8280,Torque Rod,Brass,5.06,Arun,2023-05-01
P12889,Differential Gear,Iron,34.58,Kavitha,2023-05-31
P18824,Suspension Arm,Copper Alloy,36.01,Ravi,2023-05-12
P10354,Brake Disc,Iron,5.54,Amit,2023-05-18
P10701,Camshaft,Cast Iron,34.19,Arun,2023-05-06
P10664,Differential Gear,Magnesium,33.36,Ankit,2023-05-10
P17715,Flywheel,Steel,15.12,Suresh,2023-05-12
P19964,Gear Shaft,Steel,15.06,Ravi,2023-05-26
P18328,Crankshaft,Steel,13.98,Kavitha,2023-05-11
P3166,Timing Belt,Steel,25.94,Arun,2023-05-13
P11155,Differential Gear,Stainless Steel,29.52,Amit,2023-05-09
P13067,Piston Ring,Stainless Steel,4.6,Arun,2023-05-30
P4386,Brake Disc,Copper Alloy,15.64,Kavitha,2023-05-20
P15924,Piston Ring,Carbon Steel,44.76,Lakshmi,2023-05-11
P9445,Rocker Arm,Titanium,8.46,Deepak,2023-05-17
P2326,Piston Ring,Brass,26.7,Lakshmi,2023-05-14
P2822,Knuckle,Copper Alloy,31.71,Suresh,2023-05-31
P3125,Brake Disc,Carbon Steel,9.14,Kavitha,2023-05-11
P5878,Rocker Arm,Titanium,27.05,Neha,2023-05-26
P16053,Gear Shaft,Stainless Steel,18.2,Priya,2023-05-07
P13751,Axle Rod,Stainless Steel,3.36,Deepak,2023-05-27
P11057,Clutch Plate,Steel,31.56,Lakshmi,2023-05-27
P16490,Timing Belt,Brass,36.2,Ankit,2023-05-23
P18732,Ball Joint,Copper Alloy,36.16,Meena,2023-05-17
P3293,Clutch Plate,Stainless Steel,4.86,Kavitha,2023-05-04
P9455,Drive Shaft,Aluminum,7.26,Ravi,2023-05-24
P3074,Axle Rod,Steel,5.01,Priya,2023-05-23
P9967,Torque Rod,Aluminum,5.77,Priya,2023-05-30
P14959,Bearing Housing,Carbon Steel,10.31,Deepak,2023-05-16
P5657,Piston Ring,Iron,8.8,Ankit,2023-05-09
P14944,Crankshaft,Iron,5.9,Ankit,2023-05-24
P14814,Flywheel,Iron,31.19,Ravi,2023-05-22
P18240,Rocker Arm,Brass,27.79,Arun,2023-05-29
P7944,Bearing Housing,Copper Alloy,42.42,Rahul,2023-05-26
P1751,Clutch Plate,Cast Iron,20.51,Priya,2023-05-23
P7673,Timing Belt,Carbon Steel,18.86,Arun,2023-05-12
P20829,Ball Joint,Carbon Steel,39.36,Ravi,2023-05-22
P17497,Suspension Arm,Iron,0.39,Kavitha,2023-05-02
P7118,Clutch Plate,Stainless Steel,15.3,Meena,2023-05-18
P9329,Brake Disc,Copper Alloy,40.82,Meena,2023-05-31
P4239,Axle Rod,Copper Alloy,9.47,Rahul,2023-05-18
P16293,Rocker Arm,Copper Alloy,27.89,Meena,2023-05-21
P3259,Gear Shaft,Cast Iron,25.29,Rahul,2023-05-05
P19416,Torque Rod,Aluminum,31.47,Ankit,2023-05-12
P16072,Tie Rod End,Titanium,14.18,Deepak,2023-05-14
P1793,Rocker Arm,Stainless Steel,40.79,Ankit,2023-05-10
P3920,Timing Belt,Iron,10.62,Amit,2023-05-17
P14769,Timing Belt,Stainless Steel,45.65,Rahul,2023-05-27
P8983,Knuckle,Iron,9.05,Neha,2023-05-09
P8737,Flywheel,Aluminum,33.4,Meena,2023-05-03
P3566,Knuckle,Stainless Steel,28.88,Deepak,2023-05-15
P3604,Rocker Arm,Stainless Steel,10.51,Suresh,2023-05-04
P13496,Ball Joint,Brass,34.64,Ravi,2023-05-14
P8204,Differential Gear,Titanium,29.11,Arun,2023-05-29
P9855,Gear Shaft,Iron,15.84,Ravi,2023-05-01
P6705,Crankshaft,Brass,16.05,Ravi,2023-05-28
P3038,Clutch Plate,Iron,31.17,Kavitha,2023-05-27
P8792,Differential Gear,Aluminum,10.45,Arun,2023-05-17
P11867,Ball Joint,Copper Alloy,29.48,Neha,2023-05-15
P6621,Drive Shaft,Cast Iron,21.94,Amit,2023-05-18
P7364,Bearing Housing,Copper Alloy,41.84,Kavitha,2023-05-11
P2246,Knuckle,Carbon Steel,18.05,Ravi,2023-05-11
P17698,Suspension Arm,Aluminum,1.22,Neha,2023-05-28
P12915,Differential Gear,Copper Alloy,25.53,Amit,2023-05-27
P18161,Camshaft,Cast Iron,34.12,Rahul,2023-05-04
P6857,Bearing Housing,Cast Iron,19.72,Neha,2023-05-24
P11769,Timing Belt,Magnesium,34.29,Suresh,2023-05-01
P11449,Torque Rod,Brass,35.64,Amit,2023-05-20
P13825,Axle Rod,Aluminum,33.37,Deepak,2023-05-10
P9002,Camshaft,Brass,2.18,Meena,2023-05-17
P15645,Axle Rod,Cast Iron,2.13,Meena,2023-05-03
P11929,Steering Rack,Aluminum,46.39,Kavitha,2023-05-14
P7789,Axle Rod,Cast Iron,30.89,Suresh,2023-05-05
P4492,Rocker Arm,Titanium,44.38,Ravi,2023-05-10
P2822,Bearing Housing,Iron,43.64,Suresh,2023-05-16
P10725,Camshaft,Stainless Steel,35.48,Ravi,2023-05-05
P2259,Torque Rod,Brass,17.86,Kavitha,2023-05-16
P11346,Differential Gear,Iron,2.61,Amit,2023-05-23
P17627,Knuckle,Aluminum,17.17,Lakshmi,2023-05-28
P19161,Clutch Plate,Steel,24.65,Rahul,2023-05-11
P13921,Brake Disc,Carbon Steel,4.16,Deepak,2023-05-10
P4389,Differential Gear,Iron,19.28,Kavitha,2023-05-12
P12332,Flywheel,Magnesium,11.86,Deepak,2023-05-05
P10554,Clutch Plate,Aluminum,42.41,Ankit,2023-05-21
P8109,Drive Shaft,Stainless Steel,25.45,Deepak,2023-05-14
P9021,Torque Rod,Aluminum,32.51,Neha,2023-05-21
P16453,Rocker Arm,Copper Alloy,17.61,Priya,2023-05-16
P2640,Bearing Housing,Aluminum,3.03,Kavitha,2023-05-28
P4447,Clutch Plate,Copper Alloy,36.33,Ankit,2023-05-23
P17114,Flywheel,Stainless Steel,49.72,Neha,2023-05-05
P2007,Steering Rack,Stainless Steel,11.85,Suresh,2023-05-04
P4826,Gear Shaft,Copper Alloy,1.6,Lakshmi,2023-05-16
P14733,Steering Rack,Iron,12.26,Kavitha,2023-05-04
P3111,Tie Rod End,Brass,35.43,Amit,2023-05-03
P9838,Timing Belt,Iron,18.75,Suresh,2023-05-29
P13592,Crankshaft,Copper Alloy,40.5,Priya,2023-05-06
P15681,Ball Joint,Titanium,49.47,Meena,2023-05-26
P9715,Tie Rod End,Magnesium,16.08,Suresh,2023-05-17
P8303,Knuckle,Iron,9.84,Suresh,2023-05-18
P6476,Camshaft,Magnesium,45.06,Deepak,2023-05-25
P13416,Torque Rod,Iron,23.31,Priya,2023-05-10
P4075,Ball Joint,Iron,16.76,Deepak,2023-05-24
P16545,Drive Shaft,Magnesium,12.52,Ravi,2023-05-27
P10237,Ball Joint,Copper Alloy,6.04,Suresh,2023-05-13
P3191,Knuckle,Magnesium,40.59,Priya,2023-05-27
P19050,Bearing Housing,Aluminum,13.77,Kavitha,2023-05-10
P8399,Piston Ring,Iron,13.77,Ankit,2023-05-13
P4720,Brake Disc,Brass,24.06,Ravi,2023-05-26
P15010,Valve Spring,Brass,12.98,Deepak,2023-05-03
P20394,Flywheel,Cast Iron,13.79,Amit,2023-05-02
P2551,Drive Shaft,Steel,32.6,Priya,2023-05-05
P1698,Crankshaft,Steel,44.17,Suresh,2023-05-18
P5315,Knuckle,Titanium,47.35,Rahul,2023-05-04
P19969,Differential Gear,Magnesium,8.77,Arun,2023-05-01
P13354,Flywheel,Titanium,23.41,Neha,2023-05-21
P6540,Timing Belt,Steel,17.55,Kavitha,2023-05-20
P13556,Knuckle,Brass,6.94,Arun,2023-05-09
P13354,Rocker Arm,Titanium,2.31,Ravi,2023-05-31
P2197,Timing Belt,Stainless Steel,47.28,Ravi,2023-05-26
P17763,Timing Belt,Steel,40.2,Kavitha,2023-05-14
P11264,Tie Rod End,Aluminum,49.19,Arun,2023-05-03
P8025,Flywheel,Stainless Steel,45.43,Lakshmi,2023-05-22
P4984,Crankshaft,Steel,28.87,Kavitha,2023-05-31
P14015,Rocker Arm,Brass,32.79,Neha,2023-05-29
P10045,Timing Belt,Titanium,40.84,Ravi,2023-05-10
P17639,Axle Rod,Titanium,43.24,Priya,2023-05-24
P3106,Camshaft,Carbon Steel,11.36,Ankit,2023-05-11
P10480,Gear Shaft,Magnesium,16.62,Meena,2023-05-06
P7288,Suspension Arm,Cast Iron,30.21,Kavitha,2023-05-10
P9251,Camshaft,Magnesium,9.31,Priya,2023-05-03
P18342,Clutch Plate,Carbon Steel,32.31,Arun,2023-05-11
P4921,Ball Joint,Magnesium,45.42,Meena,2023-05-26
P9143,Drive Shaft,Carbon Steel,0.63,Neha,2023-05-15
P6026,Differential Gear,Brass,24.72,Amit,2023-05-09
P1425,Ball Joint,Titanium,5.3,Meena,2023-05-28
P18465,Knuckle,Magnesium,9.19,Rahul,2023-05-20
P20699,Crankshaft,Aluminum,23.39,Arun,2023-05-27
P3020,Valve Spring,Titanium,19.92,Priya,2023-05-13
P1874,Suspension Arm,Titanium,41.2,Neha,2023-05-31
P4520,Crankshaft,Stainless Steel,38.02,Ankit,2023-05-15
P19962,Piston Ring,Titanium,27.01,Priya,2023-05-10
P19646,Flywheel,Titanium,35.53,Priya,2023-05-26
P3560,Crankshaft,Carbon Steel,35.52,Ravi,2023-05-10
P20004,Clutch Plate,Copper Alloy,3.19,Priya,2023-05-27
P14181,Drive Shaft,Carbon Steel,46.95,Arun,2023-05-27
P14623,Differential Gear,Carbon Steel,23.63,Meena,2023-05-10
P12288,Tie Rod End,Iron,33.73,Lakshmi,2023-05-20
P1132,Clutch Plate,Aluminum,9.39,Deepak,2023-05-22
P1563,Ball Joint,Copper Alloy,39.68,Arun,2023-05-15
