part_id,part_name,material,weight_kg,designer,created_date
P3249,Ball Joint,Magnesium,17.06,Priya,2023-11-07
P1954,Gear Shaft,Magnesium,1.91,Ankit,2023-11-17
P3950,Timing Belt,Copper Alloy,8.9,Ravi,2023-11-02
P13405,Valve Spring,Iron,17.07,Amit,2023-11-19
P13268,Camshaft,Copper Alloy,49.06,Meena,2023-11-08
P12988,Drive Shaft,Aluminum,32.9,Ankit,2023-11-04
P4123,Timing Belt,Magnesium,12.59,Ankit,2023-11-14
P17285,Suspension Arm,Aluminum,15.07,Priya,2023-11-27
P12429,Clutch Plate,Brass,18.35,Arun,2023-11-21
P17129,Steering Rack,Titanium,25.35,Amit,2023-11-29
P18959,Suspension Arm,Titanium,26.28,Arun,2023-11-28
P1695,Suspension Arm,Cast Iron,0.91,Arun,2023-11-03
P14468,Rocker Arm,Copper Alloy,30.66,Priya,2023-11-29
P9217,Brake Disc,Copper Alloy,21.42,Kavitha,2023-11-12
P10338,Timing Belt,Carbon Steel,10.39,Kavitha,2023-11-17
P4013,Gear Shaft,Aluminum,27.63,Ankit,2023-11-11
P3051,Clutch Plate,Magnesium,26.28,Ankit,2023-11-22
P8877,Crankshaft,Aluminum,43.53,Deepak,2023-11-28
P10069,Suspension Arm,Carbon Steel,19.44,Lakshmi,2023-11-20
P13914,Ball Joint,Stainless Steel,36.07,Deepak,2023-11-13
P17655,Clutch Plate,Copper Alloy,1.69,Arun,2023-11-21
P16110,Gear Shaft,Copper Alloy,42.79,Arun,2023-11-07
P20354,Suspension Arm,Iron,22.54,Ravi,2023-11-08
P2305,Differential Gear,Iron,29.26,Priya,2023-11-06
P20689,Flywheel,Stainless Steel,6.69,Deepak,2023-11-20
P2833,Camshaft,Titanium,19.61,Neha,2023-11-20
P14181,Clutch Plate,Steel,48.71,Deepak,2023-11-27
P3035,Piston Ring,Aluminum,38.83,Rahul,2023-11-21
P6699,Drive Shaft,Copper Alloy,12.84,Meena,2023-11-20
P20384,Differential Gear,Brass,9.45,Meena,2023-11-10
P16896,Axle Rod,Aluminum,28.86,Amit,2023-11-11
P9675,Ball Joint,Cast Iron,4.79,Priya,2023-11-27
P5321,Camshaft,Stainless Steel,33.52,Amit,2023-11-22
P2257,Ball Joint,Cast Iron,39.96,Lakshmi,2023-11-16
P5437,Crankshaft,Copper Alloy,44.32,Rahul,2023-11-11
P8609,Bearing Housing,Magnesium,40.26,Suresh,2023-11-23
P5519,Ball Joint,Titanium,27.3,Ankit,2023-11-08
P16432,Ball Joint,Stainless Steel,6.21,Amit,2023-11-29
P16648,Brake Disc,Aluminum,32.84,Deepak,2023-11-23
P18157,Clutch Plate,Carbon Steel,19.07,Meena,2023-11-04
P2205,Tie Rod End,Stainless Steel,17.84,Meena,2023-11-08
P20299,Crankshaft,Copper Alloy,18.35,Deepak,2023-11-27
P9582,Flywheel,Iron,28.43,Meena,2023-11-23
P6160,Gear Shaft,Magnesium,34.86,Amit,2023-11-18
P1130,Brake Disc,Titanium,33.58,Rahul,2023-11-30
P11682,Ball Joint,Copper Alloy,5.7,Rahul,2023-11-18
P10157,Torque Rod,Aluminum,8.88,Arun,2023-11-14
P14567,Gear Shaft,Copper Alloy,33.22,Rahul,2023-11-18
P14589,Crankshaft,Magnesium,38.11,Neha,2023-11-11
P14824,Valve Spring,Titanium,21.36,Meena,2023-11-10
P17689,Torque Rod,Steel,30.32,Arun,2023-11-02
P8944,Steering Rack,Brass,35.4,Meena,2023-11-18
P10230,Flywheel,Carbon Steel,26.56,Ravi,2023-11-24
P20501,Steering Rack,Magnesium,46.1,Priya,2023-11-22
P20417,Flywheel,Aluminum,46.78,Deepak,2023-11-02
P7703,Piston Ring,Aluminum,17.82,Lakshmi,2023-11-15
P20579,Tie Rod End,Carbon Steel,43.76,Rahul,2023-11-14
P18485,Drive Shaft,Titanium,13.25,Amit,2023-11-09
P9940,Differential Gear,Stainless Steel,40.23,Deepak,2023-11-20
P11252,Drive Shaft,Magnesium,43.03,Priya,2023-11-18
P14206,Bearing Housing,Magnesium,21.59,Ravi,2023-11-01
P18446,Bearing Housing,Brass,31.97,Neha,2023-11-01
P19476,Knuckle,Steel,1.37,Kavitha,2023-11-01
P20812,Ball Joint,Stainless Steel,23.46,Rahul,2023-11-07
P2758,Rocker Arm,Cast Iron,38.82,Suresh,2023-11-05
P8826,Suspension Arm,Cast Iron,44.0,Meena,2023-11-23
P18065,Torque Rod,Magnesium,15.42,Ankit,2023-11-11
P14162,Tie Rod End,Magnesium,24.52,Ravi,2023-11-06
P3120,Brake Disc,Magnesium,19.6,Ankit,2023-11-25
P2895,Bearing Housing,Iron,1.81,Arun,2023-11-28
P11800,Clutch Plate,Cast Iron,49.81,Arun,2023-11-11
P9850,Brake Disc,Titanium,41.28,Meena,2023-11-04
P10326,Axle Rod,Brass,46.17,Neha,2023-11-11
P3871,Clutch Plate,Magnesium,19.45,Ravi,2023-11-12
P19342,Knuckle,Copper Alloy,10.78,Meena,2023-11-04
P8252,Steering Rack,Stainless Steel,0.45,Ravi,2023-11-29
P7272,Valve Spring,Stainless Steel,48.86,Ankit,2023-11-22
P20361,Differential Gear,Titanium,24.36,Neha,2023-11-22
P2489,Flywheel,Cast Iron,15.95,Suresh,2023-11-16
P11391,Differential Gear,Iron,42.96,Amit,2023-11-01
P14318,Suspension Arm,Iron,9.23,Arun,2023-11-07
P15693,Tie Rod End,Titanium,19.79,Ankit,2023-11-08
P20032,Bearing Housing,Stainless Steel,38.42,Priya,2023-11-20
P13965,Camshaft,Magnesium,14.05,Deepak,2023-11-24
P7203,Camshaft,Brass,47.57,Rahul,2023-11-14
P19548,Flywheel,Magnesium,9.13,Kavitha,2023-11-01
P19865,Camshaft,Aluminum,38.15,Suresh,2023-11-16
P11701,Steering Rack,Copper Alloy,26.44,Kavitha,2023-11-01
P13671,Knuckle,Copper Alloy,43.48,Lakshmi,2023-11-29
P12704,Knuckle,Magnesium,27.69,Amit,2023-11-16
P9209,Clutch Plate,Titanium,23.79,Ravi,2023-11-18
P11284,Flywheel,Copper Alloy,41.62,Suresh,2023-11-24
P10425,Piston Ring,Cast Iron,31.73,Ankit,2023-11-07
P15534,Clutch Plate,Titanium,43.65,Neha,2023-11-02
P16512,Knuckle,Titanium,13.17,Arun,2023-11-18
P1290,Bearing Housing,Stainless Steel,22.23,Deepak,2023-11-01
P7466,Rocker Arm,Magnesium,16.35,Rahul,2023-11-26
P5021,Torque Rod,Titanium,37.45,Priya,2023-11-11
P20621,Drive Shaft,Brass,33.04,Amit,2023-11-23
P1718,Brake Disc,Titanium,48.22,Rahul,2023-11-14
P4934,Piston Ring,Iron,36.0,Ankit,2023-11-14
P8217,Drive Shaft,Aluminum,27.48,Meena,2023-11-01
P15676,Valve Spring,Cast Iron,10.94,Suresh,2023-11-10
P15380,Timing Belt,Carbon Steel,5.05,Meena,2023-11-20
P4308,Torque Rod,Brass,1.12,Priya,2023-11-26
P17256,Torque Rod,Titanium,25.41,Rahul,2023-11-28
P9251,Bearing Housing,Titanium,24.31,Arun,2023-11-25
P1113,Suspension Arm,Magnesium,25.56,Ravi,2023-11-16
P13084,Steering Rack,Aluminum,33.96,Suresh,2023-11-07
P5543,Tie Rod End,Titanium,26.12,Rahul,2023-11-16
P1184,Knuckle,Magnesium,12.86,Kavitha,2023-11-01
P20633,Crankshaft,Iron,44.09,Suresh,2023-11-08
P12887,Flywheel,Brass,44.48,Rahul,2023-11-13
P10092,Differential Gear,Aluminum,2.02,Ravi,2023-11-05
P20531,Brake Disc,Titanium,35.64,Meena,2023-11-04
P18798,Tie Rod End,Steel,19.38,Ankit,2023-11-10
P1256,Brake Disc,Iron,44.1,Amit,2023-11-29
P5324,Piston Ring,Titanium,25.04,Arun,2023-11-22
P6551,Bearing Housing,Copper Alloy,26.21,Ravi,2023-11-23
P13507,Suspension Arm,Titanium,4.26,Ankit,2023-11-03
P8486,Axle Rod,Magnesium,34.85,Ankit,2023-11-28
P1397,Tie Rod End,Copper Alloy,24.03,Deepak,2023-11-11
P3925,Timing Belt,Carbon Steel,49.92,Kavitha,2023-11-24
P16762,Crankshaft,Magnesium,18.36,Lakshmi,2023-11-14
P10537,Crankshaft,Stainless Steel,5.69,Arun,2023-11-26
P8689,Tie Rod End,Stainless Steel,1.16,Rahul,2023-11-22
P10092,Crankshaft,Magnesium,1.85,Amit,2023-11-23
P14887,Differential Gear,Stainless Steel,39.78,Ankit,2023-11-05
P2465,Axle Rod,Cast Iron,5.34,Amit,2023-11-04
P10241,Piston Ring,Aluminum,13.17,Deepak,2023-11-22
P1549,Tie Rod End,Copper Alloy,34.87,Ankit,2023-11-10
P19342,Steering Rack,Carbon Steel,34.73,Ravi,2023-11-10
P18852,Steering Rack,Cast Iron,42.26,Ravi,2023-11-08
P16349,Ball Joint,Titanium,6.38,Ankit,2023-11-23
P14115,Camshaft,Titanium,43.86,Deepak,2023-11-06
P2493,Flywheel,Copper Alloy,41.44,Deepak,2023-11-27
P17294,Torque Rod,Iron,0.38,Suresh,2023-11-17
P14536,Timing Belt,Aluminum,34.25,Priya,2023-11-15
P20377,Brake Disc,Cast Iron,13.79,Amit,2023-11-14
P18510,Brake Disc,Magnesium,20.45,Ravi,2023-11-02
P7063,Bearing Housing,Cast Iron,42.22,Arun,2023-11-06
P7102,Valve Spring,Steel,16.28,Kavitha,2023-11-29
