part_id,part_name,material,weight_kg,designer,created_date
P1235,Torque Rod,Magnesium,14.42,Neha,2024-09-08
P13434,Axle Rod,Brass,5.71,Priya,2024-09-07
P10558,Brake Disc,Titanium,0.49,Priya,2024-09-23
P19097,Camshaft,Titanium,47.85,Rahul,2024-09-10
P16361,Steering Rack,Aluminum,49.11,Arun,2024-09-22
P14275,Suspension Arm,Titanium,45.84,Deepak,2024-09-08
P20870,Brake Disc,Titanium,7.41,Arun,2024-09-24
P13317,Suspension Arm,Iron,27.67,Priya,2024-09-16
P7631,Valve Spring,Brass,6.95,Ravi,2024-09-27
P14181,Valve Spring,Carbon Steel,8.04,Rahul,2024-09-05
P10721,Drive Shaft,Steel,28.44,Lakshmi,2024-09-18
P18665,Gear Shaft,Titanium,7.34,Deepak,2024-09-21
P13279,Valve Spring,Aluminum,31.88,Meena,2024-09-08
P14584,Ball Joint,Steel,17.18,Kavitha,2024-09-29
P5385,Crankshaft,Magnesium,18.17,Kavitha,2024-09-07
P7443,Tie Rod End,Iron,46.94,Meena,2024-09-30
P19176,Piston Ring,Carbon Steel,30.82,Arun,2024-09-28
P13154,Brake Disc,Aluminum,12.52,Suresh,2024-09-18
P19458,Knuckle,Stainless Steel,38.77,Kavitha,2024-09-28
P16504,Axle Rod,Steel,48.08,Priya,2024-09-12
P1522,Camshaft,Titanium,15.81,Ravi,2024-09-04
P12926,Torque Rod,Iron,14.65,Arun,2024-09-27
P18981,Crankshaft,Aluminum,25.27,Kavitha,2024-09-14
P13011,Flywheel,Cast Iron,15.58,Kavitha,2024-09-17
P8993,Crankshaft,Aluminum,31.29,Amit,2024-09-24
P8645,Camshaft,Titanium,32.59,Ravi,2024-09-29
P14892,Brake Disc,Cast Iron,9.06,Ankit,2024-09-09
P13298,Steering Rack,Iron,13.55,Priya,2024-09-20
P2180,Brake Disc,Cast Iron,1.69,Rahul,2024-09-12
P16068,Tie Rod End,Stainless Steel,48.76,Meena,2024-09-07
P5178,Crankshaft,Brass,37.26,Amit,2024-09-11
P7405,Valve Spring,Copper Alloy,34.15,Deepak,2024-09-27
P9063,Piston Ring,Brass,36.67,Deepak,2024-09-12
P19370,Axle Rod,Iron,49.85,Priya,2024-09-30
P10846,Tie Rod End,Copper Alloy,47.61,Kavitha,2024-09-19
P19832,Crankshaft,Stainless Steel,36.58,Rahul,2024-09-23
P6045,Flywheel,Iron,33.87,Meena,2024-09-16
P3441,Drive Shaft,Cast Iron,46.35,Amit,2024-09-02
P18962,Steering Rack,Brass,33.02,Priya,2024-09-28
P1693,Tie Rod End,Cast Iron,21.11,Kavitha,2024-09-22
P17094,Knuckle,Magnesium,16.24,Rahul,2024-09-22
P16844,Clutch Plate,Iron,47.27,Kavitha,2024-09-16
P10387,Knuckle,Cast Iron,36.01,Ravi,2024-09-11
P6367,Tie Rod End,Aluminum,9.31,Ankit,2024-09-13
P19632,Bearing Housing,Copper Alloy,24.72,Neha,2024-09-02
P18944,Axle Rod,Stainless Steel,2.23,Rahul,2024-09-08
P1478,Gear Shaft,Stainless Steel,33.17,Amit,2024-09-28
P3301,Timing Belt,Iron,28.65,Amit,2024-09-27
P12945,Gear Shaft,Carbon Steel,32.15,Lakshmi,2024-09-25
P2329,Camshaft,Iron,7.08,Amit,2024-09-22
P16805,Differential Gear,Brass,25.95,Deepak,2024-09-04
P12461,Axle Rod,Steel,43.8,Deepak,2024-09-11
P1166,Knuckle,Copper Alloy,17.66,Meena,2024-09-25
P16468,Crankshaft,Steel,18.94,Kavitha,2024-09-18
P17159,Ball Joint,Titanium,2.09,Kavitha,2024-09-10
P5093,Torque Rod,Magnesium,41.5,Neha,2024-09-04
P12924,Tie Rod End,Steel,44.14,Ankit,2024-09-03
P10728,Differential Gear,Cast Iron,35.13,Neha,2024-09-07
P7259,Valve Spring,Copper Alloy,15.14,Deepak,2024-09-06
P10669,Clutch Plate,Iron,42.53,Amit,2024-09-14
P19075,Crankshaft,Magnesium,37.78,Suresh,2024-09-15
P2202,Axle Rod,Brass,30.38,Ankit,2024-09-07
P12928,Crankshaft,Copper Alloy,37.2,Rahul,2024-09-24
P19307,Axle Rod,Copper Alloy,36.05,Ravi,2024-09-10
P17256,Drive Shaft,Steel,5.63,Suresh,2024-09-23
P11609,Brake Disc,Brass,24.7,Ravi,2024-09-13
P20355,Brake Disc,Copper Alloy,42.18,Ankit,2024-09-09
P7813,Knuckle,Steel,44.17,Arun,2024-09-12
P15248,Timing Belt,Stainless Steel,20.15,Neha,2024-09-30
P9028,Steering Rack,Brass,30.44,Rahul,2024-09-19
P2364,Tie Rod End,Brass,48.69,Ravi,2024-09-22
P14280,Brake Disc,Titanium,32.94,Kavitha,2024-09-19
P20696,Piston Ring,Iron,30.06,Suresh,2024-09-29
P12125,Camshaft,Aluminum,9.79,Kavitha,2024-09-08
P15112,Torque Rod,Carbon Steel,46.79,Lakshmi,2024-09-22
P2226,Suspension Arm,Carbon Steel,35.32,Amit,2024-09-12
P1903,Flywheel,Cast Iron,15.98,Arun,2024-09-16
P13166,Drive Shaft,Steel,25.38,Kavitha,2024-09-24
P8249,Clutch Plate,Iron,26.42,Meena,2024-09-08
P3211,Knuckle,Aluminum,34.71,Lakshmi,2024-09-04
P2101,Bearing Housing,Steel,18.37,Meena,2024-09-09
P13396,Tie Rod End,Steel,20.21,Kavitha,2024-09-13
P1270,Crankshaft,Brass,43.57,Amit,2024-09-16
P16633,Axle Rod,Cast Iron,44.33,Suresh,2024-09-24
P4633,Knuckle,Carbon Steel,2.34,Arun,2024-09-07
P2943,Piston Ring,Brass,32.73,Neha,2024-09-16
P19607,Ball Joint,Brass,3.02,Deepak,2024-09-14
P9364,Camshaft,Titanium,31.85,Meena,2024-09-03
P5937,Rocker Arm,Titanium,25.56,Lakshmi,2024-09-28
P19682,Flywheel,Aluminum,40.34,Deepak,2024-09-06
P9171,Brake Disc,Iron,9.5,Deepak,2024-09-04
P19344,Gear Shaft,Iron,13.66,Amit,2024-09-24
P17207,Knuckle,Stainless Steel,6.72,Arun,2024-09-16
P9634,Knuckle,Titanium,44.73,Amit,2024-09-20
P3850,Suspension Arm,Magnesium,2.22,Ankit,2024-09-05
P18652,Clutch Plate,Aluminum,13.45,Rahul,2024-09-20
P8634,Ball Joint,Brass,30.48,Arun,2024-09-03
P5139,Gear Shaft,Titanium,23.48,Neha,2024-09-05
P3317,Valve Spring,Brass,24.52,Arun,2024-09-05
P5633,Valve Spring,Magnesium,31.61,Meena,2024-09-22
P4585,Camshaft,Carbon Steel,47.7,Meena,2024-09-07
P19188,Camshaft,Steel,19.71,Amit,2024-09-25
P11970,Ball Joint,Iron,35.41,Ankit,2024-09-18
P11082,Drive Shaft,Brass,29.06,Deepak,2024-09-12
P16410,Axle Rod,Iron,6.0,Arun,2024-09-14
P5374,Piston Ring,Carbon Steel,5.73,Neha,2024-09-29
P10624,Steering Rack,Steel,42.56,Ankit,2024-09-17
P1424,Steering Rack,Cast Iron,23.98,Ravi,2024-09-09
P8298,Axle Rod,Copper Alloy,30.76,Suresh,2024-09-06
P17452,Valve Spring,Iron,45.06,Priya,2024-09-02
P11408,Valve Spring,Iron,0.37,Meena,2024-09-14
P1249,Crankshaft,Aluminum,45.11,Deepak,2024-09-28
P17555,Valve Spring,Stainless Steel,24.86,Deepak,2024-09-28
P8931,Torque Rod,Copper Alloy,34.99,Kavitha,2024-09-28
P3039,Gear Shaft,Magnesium,25.79,Ankit,2024-09-08
P6319,Tie Rod End,Aluminum,28.92,Amit,2024-09-30
P1336,Rocker Arm,Iron,21.33,Neha,2024-09-25
P18495,Clutch Plate,Stainless Steel,16.86,Ravi,2024-09-22
P12395,Gear Shaft,Aluminum,32.7,Arun,2024-09-18
P4604,Brake Disc,Brass,42.82,Lakshmi,2024-09-19
P4570,Knuckle,Carbon Steel,11.63,Ankit,2024-09-30
P8123,Knuckle,Magnesium,49.55,Suresh,2024-09-15
P9957,Tie Rod End,Stainless Steel,31.78,Priya,2024-09-29
P19874,Camshaft,Steel,39.85,Ankit,2024-09-09
P5317,Torque Rod,Steel,31.73,Meena,2024-09-27
P10170,Steering Rack,Magnesium,36.5,Priya,2024-09-07
P9782,Flywheel,Stainless Steel,2.67,Lakshmi,2024-09-08
P8323,Brake Disc,Copper Alloy,11.17,Arun,2024-09-18
P10906,Drive Shaft,Stainless Steel,35.88,Arun,2024-09-22
P14101,Valve Spring,Carbon Steel,28.46,Rahul,2024-09-04
P9624,Piston Ring,Brass,25.2,Neha,2024-09-24
P8576,Torque Rod,Cast Iron,38.1,Neha,2024-09-28
P12453,Drive Shaft,Stainless Steel,30.91,Suresh,2024-09-06
P2566,Crankshaft,Carbon Steel,16.3,Amit,2024-09-19
P3448,Ball Joint,Cast Iron,28.84,Neha,2024-09-04
P12104,Tie Rod End,Aluminum,11.43,Kavitha,2024-09-06
P7351,Tie Rod End,Aluminum,21.87,Suresh,2024-09-18
P16118,Timing Belt,Copper Alloy,24.84,Deepak,2024-09-29
P1536,Flywheel,Aluminum,22.87,Deepak,2024-09-06
P1461,Brake Disc,Stainless Steel,44.06,Priya,2024-09-02
P12018,Differential Gear,Titanium,37.6,Meena,2024-09-20
P1578,Flywheel,Carbon Steel,4.01,Lakshmi,2024-09-12
P19598,Crankshaft,Aluminum,34.89,Rahul,2024-09-17
P18033,Torque Rod,Carbon Steel,23.89,Rahul,2024-09-07
P19461,Suspension Arm,Stainless Steel,18.37,Amit,2024-09-22
P3993,Piston Ring,Brass,11.38,Deepak,2024-09-07
P9422,Gear Shaft,Magnesium,4.66,Priya,2024-09-26
P2123,Torque Rod,Stainless Steel,9.58,Priya,2024-09-22
P20200,Differential Gear,Stainless Steel,40.56,Ankit,2024-09-18
P4835,Brake Disc,Magnesium,20.95,Arun,2024-09-21
P19606,Valve Spring,Iron,48.16,Lakshmi,2024-09-16
P7083,Differential Gear,Iron,1.97,Ravi,2024-09-09
P8669,Clutch Plate,Stainless Steel,48.53,Meena,2024-09-09
P18394,Differential Gear,Brass,21.39,Neha,2024-09-05
P19183,Flywheel,Aluminum,36.78,Rahul,2024-09-22
P20637,Brake Disc,Copper Alloy,0.13,Deepak,2024-09-12
P6586,Brake Disc,Aluminum,28.91,Neha,2024-09-17
P1046,Differential Gear,Magnesium,30.8,Lakshmi,2024-09-08
P14392,Ball Joint,Titanium,38.59,Rahul,2024-09-21
P5752,Flywheel,Iron,30.24,Ravi,2024-09-25
P6336,Gear Shaft,Aluminum,46.31,Lakshmi,2024-09-17
P3083,Steering Rack,Cast Iron,31.75,Rahul,2024-09-07
P15689,Suspension Arm,Magnesium,18.86,Ankit,2024-09-21
P2683,Ball Joint,Steel,21.62,Arun,2024-09-19
P20548,Rocker Arm,Stainless Steel,16.71,Kavitha,2024-09-12
P5000,Valve Spring,Copper Alloy,29.33,Ravi,2024-09-22
P11609,Camshaft,Carbon Steel,40.28,Arun,2024-09-28
P19472,Bearing Housing,Brass,10.84,Ravi,2024-09-03
P4551,Tie Rod End,Steel,2.35,Arun,2024-09-23
P11192,Rocker Arm,Titanium,23.19,Amit,2024-09-27
P2001,Steering Rack,Carbon Steel,10.77,Kavitha,2024-09-19
P6105,Brake Disc,Cast Iron,35.96,Meena,2024-09-13
P4155,Suspension Arm,Stainless Steel,31.68,Priya,2024-09-17
P19732,Brake Disc,Carbon Steel,32.52,Ravi,2024-09-17
P14622,Ball Joint,Brass,33.03,Lakshmi,2024-09-15
P4436,Drive Shaft,Stainless Steel,3.94,Lakshmi,2024-09-23
P13622,Flywheel,Titanium,20.3,Neha,2024-09-28
P15531,Rocker Arm,Iron,38.3,Ravi,2024-09-28
P16992,Timing Belt,Carbon Steel,0.67,Meena,2024-09-27
P3309,Timing Belt,Aluminum,44.09,Lakshmi,2024-09-01
P12441,Clutch Plate,Copper Alloy,8.78,Kavitha,2024-09-07
P14438,Valve Spring,Copper Alloy,7.29,Deepak,2024-09-13
P13960,Gear Shaft,Steel,11.56,Neha,2024-09-23
P19929,Tie Rod End,Carbon Steel,40.71,Ankit,2024-09-22
P10030,Differential Gear,Iron,8.12,Kavitha,2024-09-02
P5277,Valve Spring,Carbon Steel,0.16,Priya,2024-09-04
P15694,Valve Spring,Titanium,39.74,Kavitha,2024-09-11
P20978,Brake Disc,Carbon Steel,48.93,Lakshmi,2024-09-25
P7761,Rocker Arm,Cast Iron,0.28,Priya,2024-09-27
P8812,Drive Shaft,Magnesium,44.82,Kavitha,2024-09-15
P15461,Valve Spring,Aluminum,3.46,Suresh,2024-09-14
P4113,Ball Joint,Stainless Steel,1.84,Neha,2024-09-03
P4023,Suspension Arm,Aluminum,11.02,Suresh,2024-09-29
P3098,Knuckle,Titanium,41.32,Kavitha,2024-09-28
P10151,Tie Rod End,Brass,11.85,Rahul,2024-09-24
P11076,Ball Joint,Brass,49.09,Priya,2024-09-28
P16409,Axle Rod,Iron,27.92,Neha,2024-09-18
P2848,Rocker Arm,Carbon Steel,23.26,Amit,2024-09-05
P8178,Valve Spring,Copper Alloy,6.48,Arun,2024-09-03
P3876,Knuckle,Carbon Steel,0.24,Arun,2024-09-13
P9515,Timing Belt,Cast Iron,3.12,Kavitha,2024-09-17
P16594,Knuckle,Stainless Steel,22.98,Ravi,2024-09-20
P17448,Piston Ring,Cast Iron,20.3,Ravi,2024-09-05
P6383,Rocker Arm,Carbon Steel,7.51,Lakshmi,2024-09-05
P15345,Ball Joint,Titanium,36.76,Arun,2024-09-09
P10233,Drive Shaft,Cast Iron,29.64,Arun,2024-09-24
P4409,Torque Rod,Aluminum,38.36,Meena,2024-09-18
P7578,Knuckle,Brass,29.7,Arun,2024-09-09
P12055,Flywheel,Magnesium,35.47,Suresh,2024-09-08
P11877,Ball Joint,Copper Alloy,10.01,Ravi,2024-09-16
P19658,Rocker Arm,Aluminum,26.21,Neha,2024-09-12
P11722,Crankshaft,Magnesium,17.65,Arun,2024-09-29
P2368,Crankshaft,Iron,27.63,Neha,2024-09-23
P9754,Axle Rod,Carbon Steel,9.76,Lakshmi,2024-09-20
P2222,Clutch Plate,Brass,14.05,Suresh,2024-09-15
P11339,Flywheel,Magnesium,39.01,Priya,2024-09-19
P10013,Torque Rod,Aluminum,34.02,Ravi,2024-09-12
P3291,Flywheel,Carbon Steel,20.72,Kavitha,2024-09-19
P18351,Knuckle,Cast Iron,6.03,Rahul,2024-09-14
P11327,Crankshaft,Brass,15.12,Neha,2024-09-06
P17487,Flywheel,Aluminum,10.44,Amit,2024-09-27
P4808,Valve Spring,Magnesium,49.47,Meena,2024-09-01
P13712,Valve Spring,Stainless Steel,2.2,Ankit,2024-09-21
P11947,Flywheel,Cast Iron,40.98,Priya,2024-09-09
P12608,Differential Gear,Stainless Steel,49.03,Neha,2024-09-13
P11754,Clutch Plate,Cast Iron,46.77,Lakshmi,2024-09-19
P20810,Brake Disc,Copper Alloy,11.75,Ravi,2024-09-22
P17264,Timing Belt,Aluminum,29.71,Ravi,2024-09-29
P8756,Ball Joint,Aluminum,29.39,Arun,2024-09-20
P5191,Flywheel,Brass,25.85,Priya,2024-09-29
P17113,Tie Rod End,Brass,49.28,Suresh,2024-09-16
P16134,Rocker Arm,Carbon Steel,22.8,Amit,2024-09-26
P2115,Differential Gear,Stainless Steel,43.81,Arun,2024-09-28
P12893,Crankshaft,Copper Alloy,41.76,Suresh,2024-09-21
P8601,Bearing Housing,Brass,4.87,Ankit,2024-09-24
P4826,Clutch Plate,Steel,19.3,Suresh,2024-09-08
P5481,Crankshaft,Copper Alloy,13.98,Priya,2024-09-22
P17323,Ball Joint,Brass,2.99,Amit,2024-09-22
P7018,Piston Ring,Steel,0.53,Ravi,2024-09-15
P17358,Drive Shaft,Steel,17.4,Neha,2024-09-20
P1525,Suspension Arm,Steel,11.62,Suresh,2024-09-03
P2336,Drive Shaft,Copper Alloy,10.59,Lakshmi,2024-09-19
P7041,Suspension Arm,Carbon Steel,48.02,Ankit,2024-09-02
P1994,Crankshaft,Magnesium,27.42,Deepak,2024-09-13
P18897,Differential Gear,Magnesium,11.35,Suresh,2024-09-23
P8337,Crankshaft,Magnesium,20.51,Lakshmi,2024-09-19
P13847,Tie Rod End,Iron,1.55,Priya,2024-09-01
P6491,Suspension Arm,Iron,9.84,Neha,2024-09-09
P19760,Tie Rod End,Brass,28.31,Meena,2024-09-20
P9568,Crankshaft,Aluminum,23.8,Kavitha,2024-09-26
P10264,Gear Shaft,Stainless Steel,19.95,Suresh,2024-09-18
P3316,Torque Rod,Iron,1.78,Meena,2024-09-18
P8656,Camshaft,Carbon Steel,2.79,Neha,2024-09-03
P6705,Valve Spring,Stainless Steel,11.58,Arun,2024-09-22
P1047,Clutch Plate,Cast Iron,12.6,Priya,2024-09-23
P5510,Axle Rod,Steel,30.09,Kavitha,2024-09-16
P9021,Crankshaft,Cast Iron,30.59,Deepak,2024-09-16
P13108,Piston Ring,Titanium,20.86,Arun,2024-09-10
P16548,Gear Shaft,Stainless Steel,20.65,Suresh,2024-09-29
P4826,Axle Rod,Magnesium,8.47,Amit,2024-09-10
P10535,Timing Belt,Iron,9.39,Kavitha,2024-09-01
P6735,Suspension Arm,Stainless Steel,16.09,Rahul,2024-09-26
P14265,Rocker Arm,Stainless Steel,45.23,Priya,2024-09-20
P19815,Ball Joint,Titanium,2.38,Arun,2024-09-26
P20724,Flywheel,Brass,22.13,Rahul,2024-09-28
P18160,Ball Joint,Aluminum,33.9,Neha,2024-09-14
P18716,Ball Joint,Brass,43.37,Arun,2024-09-16
P10152,Timing Belt,Cast Iron,23.78,Lakshmi,2024-09-14
P13190,Crankshaft,Magnesium,18.84,Neha,2024-09-09
P7324,Valve Spring,Titanium,9.1,Neha,2024-09-21
P4729,Crankshaft,Copper Alloy,9.56,Arun,2024-09-29
P18285,Valve Spring,Aluminum,44.04,Amit,2024-09-27
P15221,Ball Joint,Carbon Steel,37.41,Lakshmi,2024-09-30
P11270,Knuckle,Cast Iron,48.45,Priya,2024-09-13
P20430,Rocker Arm,Titanium,5.39,Meena,2024-09-22
P16445,Steering Rack,Magnesium,21.52,Lakshmi,2024-09-06
P3203,Differential Gear,Magnesium,4.09,Kavitha,2024-09-01
P13709,Tie Rod End,Iron,30.79,Lakshmi,2024-09-03
P4446,Axle Rod,Titanium,30.13,Deepak,2024-09-16
P16826,Gear Shaft,Iron,42.01,Amit,2024-09-16
P16486,Tie Rod End,Titanium,36.59,Priya,2024-09-06
P14818,Piston Ring,Magnesium,16.82,Amit,2024-09-05
P3252,Brake Disc,Carbon Steel,14.73,Arun,2024-09-28
P7599,Tie Rod End,Titanium,41.33,Ankit,2024-09-06
P13393,Rocker Arm,Cast Iron,47.37,Lakshmi,2024-09-10
P12930,Flywheel,Carbon Steel,49.39,Meena,2024-09-16
P16100,Camshaft,Aluminum,39.49,Rahul,2024-09-21
P13499,Tie Rod End,Titanium,27.33,Neha,2024-09-10
P18339,Suspension Arm,Steel,3.06,Ankit,2024-09-20
P17382,Tie Rod End,Stainless Steel,41.76,Priya,2024-09-21
P17737,Gear Shaft,Stainless Steel,32.68,Suresh,2024-09-30
P17272,Camshaft,Stainless Steel,33.83,Neha,2024-09-13
P4976,Camshaft,Iron,5.58,Kavitha,2024-09-10
P5033,Piston Ring,Brass,21.2,Ankit,2024-09-09
P20057,Drive Shaft,Stainless Steel,38.09,Priya,2024-09-14
P9465,Timing Belt,Brass,49.98,Suresh,2024-09-12
P4462,Knuckle,Carbon Steel,40.27,Deepak,2024-09-03
P20778,Axle Rod,Carbon Steel,17.26,Lakshmi,2024-09-22
P18001,Camshaft,Copper Alloy,17.37,Rahul,2024-09-30
P1277,Bearing Housing,Cast Iron,25.29,Kavitha,2024-09-29
P12673,Timing Belt,Titanium,9.41,Kavitha,2024-09-08
P18826,Axle Rod,Cast Iron,19.82,Meena,2024-09-20
P10816,Camshaft,Copper Alloy,39.52,Arun,2024-09-26
P5069,Ball Joint,Titanium,13.0,Lakshmi,2024-09-16
P18756,Timing Belt,Cast Iron,31.51,Ankit,2024-09-24
P2917,Knuckle,Titanium,36.49,Amit,2024-09-25
P15095,Tie Rod End,Titanium,39.68,Ankit,2024-09-21
P8488,Valve Spring,Magnesium,36.31,Ankit,2024-09-26
P19269,Ball Joint,Iron,13.82,Rahul,2024-09-21
