part_id,part_name,material,weight_kg,designer,created_date
P1171,Part_P1171,Aluminum,2.25,Ankit,2026-01-11
P1172,Part_P1172,Alloy,3.57,Neha,2026-01-11
P1173,Part_P1173,Carbon Steel,4.44,Ravi,2026-01-11
P1174,Part_P1174,Alloy,2.08,Neha,2026-01-11
P1175,Part_P1175,Iron,1.34,Ravi,2026-01-11
P1176,Part_P1176,Iron,1.8,Neha,2026-01-11
P1177,Part_P1177,Carbon Steel,4.12,Neha,2026-01-11
P1178,Part_P1178,Iron,4.1,Ankit,2026-01-11
P1179,Part_P1179,Iron,1.37,Ravi,2026-01-11
P1180,Part_P1180,Alloy,1.07,Ravi,2026-01-11
P1181,Part_P1181,Steel,1.83,Ankit,2026-01-11
P1182,Part_P1182,Steel,3.31,Rahul,2026-01-11
P1183,Part_P1183,Steel,1.26,Ravi,2026-01-11
P1184,Part_P1184,Alloy,2.5,Ankit,2026-01-11
P1185,Part_P1185,Aluminum,1.54,Amit,2026-01-11
P1186,Part_P1186,Carbon Steel,3.46,Amit,2026-01-11
P1187,Part_P1187,Aluminum,2.0,Ravi,2026-01-11
P1188,Part_P1188,Carbon Steel,3.73,Neha,2026-01-11
P1189,Part_P1189,Iron,3.56,Neha,2026-01-11
P1190,Part_P1190,Aluminum,1.19,Ravi,2026-01-11
P1191,Part_P1191,Carbon Steel,1.3,Amit,2026-01-11
P1192,Part_P1192,Carbon Steel,4.34,Rahul,2026-01-11
P1193,Part_P1193,Iron,3.21,Ankit,2026-01-11
P1194,Part_P1194,Aluminum,1.32,Ravi,2026-01-11
P1195,Part_P1195,Aluminum,2.73,Neha,2026-01-11
P1196,Part_P1196,Steel,3.45,Ravi,2026-01-11
P1197,Part_P1197,Carbon Steel,1.39,Neha,2026-01-11
P1198,Part_P1198,Iron,2.16,Amit,2026-01-11
P1199,Part_P1199,Steel,3.2,Rahul,2026-01-11
