part_id,part_name,material,weight_kg,designer,created_date
P1338,Part_P1338,Iron,4.42,Rahul,2026-01-31
P1339,Part_P1339,Alloy,2.89,Ankit,2026-01-31
P1340,Part_P1340,Steel,2.55,Neha,2026-01-31
P1341,Part_P1341,Alloy,2.48,Neha,2026-01-31
P1342,Part_P1342,Iron,2.65,Neha,2026-01-31
P1343,Part_P1343,Carbon Steel,3.88,Neha,2026-01-31
P1344,Part_P1344,Carbon Steel,4.97,Ankit,2026-01-31
P1345,Part_P1345,Alloy,1.62,Amit,2026-01-31
P1346,Part_P1346,Iron,3.95,Ravi,2026-01-31
P1347,Part_P1347,Iron,1.93,Rahul,2026-01-31
P1348,Part_P1348,Iron,4.39,Rahul,2026-01-31
P1349,Part_P1349,Steel,2.3,Amit,2026-01-31
P1350,Part_P1350,Steel,4.25,Ravi,2026-01-31
P1351,Part_P1351,Alloy,1.31,Amit,2026-01-31
P1352,Part_P1352,Iron,4.73,Neha,2026-01-31
P1353,Part_P1353,Iron,2.38,Ravi,2026-01-31
P1354,Part_P1354,Aluminum,1.1,Ankit,2026-01-31
P1355,Part_P1355,Iron,3.36,Amit,2026-01-31
P1356,Part_P1356,Steel,4.33,Ravi,2026-01-31
P1357,Part_P1357,Alloy,1.47,Ravi,2026-01-31
P1358,Part_P1358,Carbon Steel,1.8,Rahul,2026-01-31
P1359,Part_P1359,Carbon Steel,2.88,Neha,2026-01-31
P1360,Part_P1360,Alloy,3.49,Neha,2026-01-31
P1361,Part_P1361,Aluminum,3.97,Amit,2026-01-31
P1362,Part_P1362,Iron,4.08,Ravi,2026-01-31
P1363,Part_P1363,Steel,2.63,Neha,2026-01-31
P1364,Part_P1364,Alloy,2.76,Neha,2026-01-31
P1365,Part_P1365,Aluminum,1.7,Amit,2026-01-31
P1366,Part_P1366,Aluminum,1.32,Amit,2026-01-31
P1367,Part_P1367,Aluminum,2.67,Rahul,2026-01-31
P1368,Part_P1368,Aluminum,4.17,Ankit,2026-01-31
P1369,Part_P1369,Steel,3.71,Ravi,2026-01-31
P1370,Part_P1370,Aluminum,2.81,Ravi,2026-01-31
P1371,Part_P1371,Alloy,1.34,Ankit,2026-01-31
P1372,Part_P1372,Carbon Steel,4.3,Neha,2026-01-31
P1373,Part_P1373,Aluminum,1.12,Rahul,2026-01-31
P1374,Part_P1374,Iron,3.86,Rahul,2026-01-31
P1375,Part_P1375,Steel,1.54,Neha,2026-01-31
P1376,Part_P1376,Carbon Steel,2.8,Ravi,2026-01-31
P1377,Part_P1377,Carbon Steel,1.0,Ankit,2026-01-31
P1378,Part_P1378,Steel,2.92,Amit,2026-01-31
P1379,Part_P1379,Iron,3.75,Ravi,2026-01-31
P1380,Part_P1380,Steel,3.66,Amit,2026-01-31
P1381,Part_P1381,Aluminum,4.0,Amit,2026-01-31
P1382,Part_P1382,Alloy,3.35,Ravi,2026-01-31
P1383,Part_P1383,Aluminum,3.01,Rahul,2026-01-31
P1384,Part_P1384,Carbon Steel,3.73,Rahul,2026-01-31
P1385,Part_P1385,Aluminum,1.38,Ravi,2026-01-31
P1386,Part_P1386,Steel,3.77,Ankit,2026-01-31
P1387,Part_P1387,Steel,3.8,Amit,2026-01-31
P1388,Part_P1388,Steel,2.36,Amit,2026-01-31
P1389,Part_P1389,Aluminum,4.66,Neha,2026-01-31
P1390,Part_P1390,Iron,4.95,Ravi,2026-01-31
P1391,Part_P1391,Iron,2.93,Ravi,2026-01-31
P1392,Part_P1392,Iron,4.79,Ankit,2026-01-31
P1393,Part_P1393,Alloy,2.71,Rahul,2026-01-31
P1394,Part_P1394,Iron,4.24,Neha,2026-01-31
P1395,Part_P1395,Aluminum,2.36,Ravi,2026-01-31
P1396,Part_P1396,Carbon Steel,4.29,Rahul,2026-01-31
P1397,Part_P1397,Aluminum,3.37,Ankit,2026-01-31
P1398,Part_P1398,Iron,3.27,Amit,2026-01-31
P1399,Part_P1399,Aluminum,1.53,Neha,2026-01-31
